ctry_text,id_j,civ,ses,priv,urba
"Korea, Republic of",121031,544.9018518518518,0.2914814814814815,1,1
"Korea, Republic of",121032,574.054,0.13676470588235293,0,NA
"Korea, Republic of",121033,507.24,-0.8226923076923077,1,1
"Korea, Republic of",121034,518.1565384615385,-0.29541666666666666,0,1
"Korea, Republic of",121039,591.5409677419354,0.38903225806451613,0,NA
"Korea, Republic of",121040,596.7354838709678,0.25806451612903225,0,0
"Korea, Republic of",121041,538.0411538461539,-0.15115384615384617,0,NA
"Korea, Republic of",121042,467.16153846153844,-0.8484615384615385,0,NA
"Korea, Republic of",121043,584.9556666666666,0.436,0,1
"Korea, Republic of",121045,541.2094444444444,-0.5727777777777777,1,0
"Korea, Republic of",121046,526.0184615384616,-0.8676923076923077,0,0
"Korea, Republic of",121047,574.9453125,0.02656250000000001,0,1
"Korea, Republic of",121048,570.870625,0.20258064516129032,0,1
"Korea, Republic of",121049,554.3622580645161,0.5666666666666667,0,1
"Korea, Republic of",121050,538.35,-0.62,0,1
"Korea, Republic of",121051,547.7957692307692,0.3553846153846154,1,1
"Korea, Republic of",121052,606.7260606060606,0.6557575757575758,1,NA
"Korea, Republic of",121053,580.9,-0.0015,0,1
"Korea, Republic of",121054,544.4425806451613,-0.1929032258064516,0,0
"Korea, Republic of",121055,580.8853846153846,-0.08653846153846154,0,1
"Korea, Republic of",121056,535.0508333333333,-0.30833333333333335,0,0
"Korea, Republic of",121057,536.5645161290322,0.08387096774193549,0,0
"Korea, Republic of",121058,519.2409677419355,-0.24741935483870967,1,1
"Korea, Republic of",121059,544.6222222222223,0.20148148148148148,1,1
"Korea, Republic of",121060,549.9885,-0.292,0,1
"Korea, Republic of",121061,525.356,-0.9504,0,1
"Korea, Republic of",121062,541.37,0.15687500000000001,0,1
"Korea, Republic of",121063,501.5043478260869,-0.5521739130434783,0,1
"Korea, Republic of",121064,578.2996774193548,0.21233333333333335,0,NA
"Korea, Republic of",121065,534.3907407407407,0.09518518518518519,0,NA
"Korea, Republic of",121066,586.878,0.1756,0,1
"Korea, Republic of",121067,512.698947368421,-0.15631578947368419,0,1
"Korea, Republic of",121068,486.58,-0.83,0,0
"Korea, Republic of",121069,571.5718181818182,-0.2787878787878788,1,1
"Korea, Republic of",121070,511.76882352941175,-0.09529411764705882,0,1
"Korea, Republic of",121071,524.6913333333333,-0.02733333333333334,0,1
"Korea, Republic of",121072,492.14806451612907,-0.32161290322580643,0,1
"Korea, Republic of",121073,552.0151612903226,-0.44233333333333336,0,1
"Korea, Republic of",121074,519.2838235294117,-0.36303030303030304,0,0
"Korea, Republic of",121075,603.4025925925926,0.024814814814814817,0,1
"Korea, Republic of",121076,575.279,-0.232,1,1
"Korea, Republic of",121077,555.715,0.3208695652173913,0,1
"Korea, Republic of",121078,619.2760606060606,1.1781818181818182,0,NA
"Korea, Republic of",121079,504.5678125,-0.335,0,1
"Korea, Republic of",121080,560.3558823529412,0.08294117647058823,0,1
"Korea, Republic of",121081,569.6423076923077,0.012307692307692315,0,1
"Korea, Republic of",121082,526.2670967741935,0.16451612903225807,0,NA
"Korea, Republic of",121083,526.9192857142857,-0.11214285714285714,0,1
"Korea, Republic of",121084,501.83,-0.5504347826086956,1,1
"Korea, Republic of",121086,514.9633333333334,-0.27379310344827584,0,1
"Korea, Republic of",121087,568.1351612903226,0.5109677419354839,0,1
"Korea, Republic of",121088,495.1025925925926,-0.52,0,1
"Korea, Republic of",121090,603.5233333333333,0.6006666666666667,0,1
"Korea, Republic of",121091,532.5762068965518,-0.27586206896551724,1,0
"Korea, Republic of",121092,514.7771428571428,-0.1775,0,1
"Korea, Republic of",121093,571.1315151515151,0.4315151515151515,0,NA
"Korea, Republic of",121094,552.4396774193549,0.4267741935483871,0,1
"Korea, Republic of",121095,534.6922222222222,0.00730769230769231,0,1
"Korea, Republic of",121096,627.5321875,0.3296875,0,1
"Korea, Republic of",121097,542.6048275862069,-0.38689655172413795,0,0
"Korea, Republic of",121098,604.3696666666667,0.7203333333333334,0,1
"Korea, Republic of",121099,631.4277777777778,0.8644444444444445,0,1
"Korea, Republic of",121100,577.8554838709678,0.08096774193548387,1,0
"Korea, Republic of",121101,536.1488571428572,0.236,0,1
"Korea, Republic of",121102,553.1179166666667,0.25958333333333333,0,1
"Korea, Republic of",121103,533.8577777777778,-0.3883333333333333,1,1
"Korea, Republic of",121104,590.6960606060607,0.4257575757575758,1,1
"Korea, Republic of",121105,566.0406666666667,0.15333333333333335,0,1
"Korea, Republic of",121106,473.61172413793105,-0.44535714285714284,0,1
Lithuania,141001,501.435,-0.39,0,0
Lithuania,141002,523.1776470588235,0.14125,0,0
Lithuania,141003,405.58,-0.7033333333333333,0,0
Lithuania,141004,513.319,-1.159,0,0
Lithuania,141005,529.1955,-0.374,0,0
Lithuania,141006,554.2797674418605,0.5704651162790697,0,0
Lithuania,141007,521.1585714285715,-0.4871428571428571,0,0
Lithuania,141008,463.12608695652176,-0.818695652173913,0,0
Lithuania,141009,549.1566666666666,-0.019333333333333348,0,0
Lithuania,141010,387.96384615384613,-0.6107692307692307,0,0
Lithuania,141011,494.78333333333336,0.048,0,0
Lithuania,141012,458.59875,-0.8825,0,0
Lithuania,141013,434.1122222222222,NA,0,0
Lithuania,141014,547.01,-0.8657142857142857,0,0
Lithuania,141015,437.949,-0.055,0,0
Lithuania,141016,550.7980851063829,0.6736170212765957,0,0
Lithuania,141017,520.9866666666667,-0.2776190476190476,0,0
Lithuania,141018,535.3774999999999,-0.346875,0,0
Lithuania,141019,515.4142307692308,0.43038461538461537,0,1
Lithuania,141020,472.888679245283,0.1779245283018868,0,0
Lithuania,141021,456.27,0.23666666666666666,0,0
Lithuania,141022,550.3912,0.3548,0,0
Lithuania,141023,537.9862962962964,0.6848148148148148,0,1
Lithuania,141024,495.5637837837838,0.38861111111111113,0,1
Lithuania,141025,482.214375,-0.49125,0,0
Lithuania,141026,542.2048,0.18000000000000002,0,0
Lithuania,141027,534.7525,-0.9349999999999999,0,0
Lithuania,141028,531.2554166666666,-0.3958333333333333,0,0
Lithuania,141029,553.3280769230769,0.6330769230769231,0,0
Lithuania,141030,518.640625,-0.5725,0,0
Lithuania,141031,498.4905882352941,0.3075,0,0
Lithuania,141032,526.3775,-0.31958333333333333,0,0
Lithuania,141033,507.04,-0.7888888888888889,0,0
Lithuania,141034,384.21250000000003,-1.018125,0,0
Lithuania,141035,532.3736363636364,0.21045454545454545,0,1
Lithuania,141036,533.5633333333333,0.8566666666666667,0,0
Lithuania,141037,405.8391304347826,0.18619047619047618,0,0
Lithuania,141038,507.42285714285714,0.06714285714285713,0,0
Lithuania,141039,497.174,-0.955,0,0
Lithuania,141040,527.2045454545455,0.3972727272727273,0,1
Lithuania,141041,489.0684210526316,-0.5621052631578948,0,0
Lithuania,141042,435.0964,-0.5216000000000001,0,0
Lithuania,141043,502.37882352941176,-0.9535294117647058,0,0
Lithuania,141044,398.33333333333337,-1.0666666666666667,0,0
Lithuania,141045,526.7042857142857,0.19928571428571426,0,0
Lithuania,141046,487.75857142857143,0.3733333333333333,0,1
Lithuania,141047,476.4175,-0.600909090909091,0,0
Lithuania,141048,554.8371428571429,0.1232142857142857,0,1
Lithuania,141049,462.03521739130434,0.4743478260869565,0,1
Lithuania,141050,501.9161904761905,0.16952380952380952,0,1
Lithuania,141051,586.3384,0.25125000000000003,0,0
Lithuania,141052,556.5995652173913,0.9252173913043478,0,0
Lithuania,141053,520.3743478260869,-0.047391304347826096,0,0
Lithuania,141054,526.2352380952381,-0.42142857142857143,0,0
Lithuania,141055,497.6891304347826,0.3760869565217391,0,1
Lithuania,141056,546.3703703703703,0.5951851851851852,1,0
Lithuania,141057,393.81545454545454,-0.016363636363636382,0,0
Lithuania,141058,514.2958333333333,0.09541666666666666,0,0
Lithuania,141059,433.79375,-0.18562499999999998,0,0
Lithuania,141060,516.0766666666667,-0.15166666666666667,0,0
Lithuania,141061,552.8425,0.299,0,1
Lithuania,141062,528.0033333333333,0.35619047619047617,0,1
Lithuania,141063,503.45846153846156,0.4191666666666667,0,1
Lithuania,141064,523.4331914893617,-0.0976595744680851,0,0
Lithuania,141065,567.9933333333333,0.7255555555555555,0,1
Lithuania,141066,536.1955555555555,-0.0985185185185185,0,0
Lithuania,141067,535.5884210526316,0.12263157894736841,0,0
Lithuania,141068,492.3346153846154,0.6839999999999999,0,1
Lithuania,141069,578.5758333333333,0.7066666666666667,0,1
Lithuania,141070,516.2391304347826,-0.22782608695652173,0,1
Lithuania,141071,502.08423076923077,-0.79,0,0
Lithuania,141072,563.2521428571429,0.23714285714285716,0,1
Lithuania,141073,561.0427272727272,-0.20954545454545453,0,0
Lithuania,141074,516.7251851851852,1.0644444444444443,0,1
Lithuania,141075,502.0290909090909,-0.32181818181818184,0,0
Lithuania,141076,363.795,-0.7316666666666667,0,0
Lithuania,141077,517.206,0.2608,0,0
Lithuania,141078,414.185625,-0.714375,0,0
Lithuania,141079,491.7542857142857,-0.20785714285714288,0,0
Lithuania,141080,480.0466666666667,0.08000000000000002,0,0
Lithuania,141081,485.9488,0.3304,0,0
Lithuania,141082,536.0968421052631,0.2910526315789474,0,0
Lithuania,141083,575.7663157894737,0.6010526315789474,0,0
Lithuania,141084,545.8745833333334,0.25333333333333335,0,0
Lithuania,141085,485.785,-0.5933333333333334,0,0
Lithuania,141086,540.1053571428571,0.6803703703703704,0,1
Lithuania,141087,508.6561111111111,-0.49833333333333335,0,0
Lithuania,141088,549.0116666666667,0.12791666666666668,0,1
Lithuania,141089,489.92387096774195,-0.20967741935483872,0,0
Lithuania,141090,501.7625,0.34299999999999997,0,1
Lithuania,141091,454.118,0.07647058823529411,0,1
Lithuania,141092,443.43636363636364,-0.41100000000000003,0,1
Lithuania,141093,505.56142857142856,0.2204761904761905,0,0
Lithuania,141094,556.2828571428571,0.25047619047619046,0,1
Lithuania,141095,531.6882608695652,0.23434782608695653,0,1
Lithuania,141096,353.085,-0.8185714285714285,0,0
Lithuania,141097,538.9269230769231,-0.3723076923076923,0,0
Lithuania,141098,519.58,0.7394117647058823,0,0
Lithuania,141099,481.11,-0.5225,0,0
Lithuania,141100,476.4348,-0.9116,0,0
Lithuania,141101,605.2461538461539,1.2892,1,1
Lithuania,141102,536.7678947368421,0.25105263157894736,0,1
Lithuania,141103,553.9246153846154,0.057692307692307696,0,0
Lithuania,141104,489.195,-0.25555555555555554,0,0
Lithuania,141105,489.6444,-0.12565217391304348,0,1
Lithuania,141106,460.1892307692308,-0.5653846153846154,0,0
Lithuania,141107,559.9052173913044,0.23217391304347826,0,0
Lithuania,141108,518.0476470588235,0.1725,0,1
Lithuania,141109,571.465652173913,0.7378260869565217,0,0
Lithuania,141110,477.64214285714286,-0.21250000000000002,0,0
Lithuania,141111,504.74125000000004,-0.26266666666666666,0,0
Lithuania,141112,553.9666666666667,1.0444444444444445,0,1
Lithuania,141113,456.46272727272725,-0.5127272727272727,0,0
Lithuania,141114,493.68333333333334,-0.6828571428571428,0,0
Lithuania,141115,551.9526666666667,1.0376666666666667,0,1
Lithuania,141116,504.2996428571429,-0.11,0,0
Lithuania,141117,519.257,-0.3855,0,0
Lithuania,141118,539.19875,0.31875,0,0
Lithuania,141119,459.2,-0.815,0,0
Lithuania,141120,544.8344444444444,0.6488888888888888,0,1
Lithuania,141121,468.09,-0.38,0,0
Lithuania,141122,539.0185,-0.2145,0,0
Lithuania,141123,331.7,-0.26,0,0
Lithuania,141124,496.24391304347824,-0.3508695652173913,0,0
Lithuania,141125,471.115,0.08374999999999998,0,1
Lithuania,141126,544.5584210526316,-0.39842105263157895,0,0
Lithuania,141127,527.4171428571428,-0.20523809523809525,0,1
Lithuania,141128,497.94875,-0.16833333333333333,0,0
Lithuania,141129,605.707037037037,1.1362962962962964,0,1
Lithuania,141130,398.5676923076923,-0.475,0,1
Lithuania,141131,412.01823529411763,-0.686470588235294,0,0
Lithuania,141132,518.217,0.8215,0,1
Lithuania,141133,433.18,0.07428571428571427,0,0
Lithuania,141134,490.1152380952381,-0.5385714285714286,0,0
Lithuania,141135,502.8485714285714,-0.1285714285714286,0,0
Lithuania,141136,494.770625,-0.802,0,1
Lithuania,141137,529.432,0.24599999999999997,0,0
Lithuania,141138,497.302,0.07559999999999999,0,1
Lithuania,141139,494.01300000000003,-0.511,0,0
Lithuania,141140,499.10125,0.2758333333333333,0,1
Lithuania,141141,539.0663157894737,0.2994736842105263,0,1
Lithuania,141142,551.1595,0.1661111111111111,0,0
Lithuania,141143,458.53555555555556,-0.4666666666666667,0,0
Lithuania,141144,443.4372222222222,-0.34833333333333333,0,0
Lithuania,141145,554.7203846153847,0.41,0,1
Lithuania,141146,469.10844444444444,0.1297674418604651,0,1
Lithuania,141147,520.0833333333334,0.45499999999999996,0,1
Lithuania,141148,497.53285714285715,0.13642857142857143,0,1
Lithuania,141149,486.26761904761906,-0.75,0,0
Lithuania,141150,520.6425,-0.239375,0,0
Lithuania,141151,517.95,-0.5975,0,0
Lithuania,141152,492.3852631578947,-0.9305263157894736,0,0
Lithuania,141153,516.0955555555555,-0.03576923076923077,0,0
Lithuania,141154,474.2104545454545,0.39181818181818184,0,0
Lithuania,141155,541.1568,-0.044399999999999995,1,0
Lithuania,141156,416.6575,-0.57625,0,0
Lithuania,141157,506.58736842105264,0.3726315789473684,0,1
Lithuania,141158,576.9252173913044,0.8365217391304348,0,1
Lithuania,141159,537.5016666666667,-0.24611111111111114,0,1
Lithuania,141160,474.2183333333333,0.32904761904761903,0,0
Lithuania,141161,516.5404545454545,-0.17727272727272728,0,0
Lithuania,141163,426.19545454545454,-0.11545454545454545,0,1
Lithuania,141164,404.744,-1.466,0,0
Lithuania,141165,548.0569565217392,-0.25782608695652176,0,0
Lithuania,141166,501.54769230769233,0.23769230769230767,0,1
Lithuania,141167,509.0725,0.376,0,1
Lithuania,141168,413.135,-0.6925,0,0
Lithuania,141169,448.7695,-0.576,0,0
Lithuania,141170,508.8937037037037,0.10961538461538463,0,0
Lithuania,141171,453.46250000000003,-0.9145,0,0
Lithuania,141172,484.19625,0.04000000000000001,0,0
Lithuania,141173,496.64954545454543,0.28545454545454546,0,1
Lithuania,141174,509.88,-0.25,0,0
Lithuania,141175,537.2453846153846,-0.03884615384615384,0,1
Lithuania,141176,534.8870370370371,0.6115384615384616,0,1
Lithuania,141177,572.7955319148936,1.1070212765957446,0,1
Lithuania,141178,503.5719230769231,0.22038461538461537,0,0
Lithuania,141179,486.126,-0.8033333333333333,0,0
Lithuania,141180,581.0152380952381,0.9057142857142857,0,1
Lithuania,141181,499.39,-0.04090909090909091,0,1
Lithuania,141182,490.12083333333334,-0.40625,0,0
Lithuania,141183,473.7575,-0.5225,0,0
Latvia,131001,546.2115,0.714,0,0
Latvia,131002,471.502,0.16266666666666668,0,0
Latvia,131003,408.20714285714286,-0.575,0,NA
Latvia,131004,540.7895454545454,0.27954545454545454,0,0
Latvia,131005,533.1886956521739,0.13608695652173913,0,0
Latvia,131006,472.54714285714283,-0.16999999999999998,0,0
Latvia,131007,480.1066666666667,-0.64,0,0
Latvia,131008,517.3157142857143,0.08142857142857142,0,0
Latvia,131009,491.3869230769231,-0.45884615384615385,0,0
Latvia,131010,482.24375,0.360625,0,1
Latvia,131011,533.2661111111111,0.42,0,0
Latvia,131012,492.82,-0.21764705882352942,0,0
Latvia,131013,408.834,-0.46631578947368424,0,0
Latvia,131014,546.2552173913043,0.6826086956521739,0,1
Latvia,131015,447.96235294117645,-0.36117647058823527,0,0
Latvia,131016,541.8768518518518,1.062549019607843,0,1
Latvia,131017,374.31142857142856,-0.7842857142857143,0,0
Latvia,131018,500.8326923076923,-0.2873076923076923,0,0
Latvia,131019,419.06,-0.3755555555555556,0,0
Latvia,131020,415.63357142857143,-0.9264285714285714,0,0
Latvia,131021,509.7528571428571,-0.33571428571428574,0,0
Latvia,131022,490.55375,0.77625,0,0
Latvia,131023,514.6595,0.4610526315789474,0,0
Latvia,131024,496.4056,0.31880000000000003,0,0
Latvia,131025,480.52384615384614,-0.5684615384615385,0,0
Latvia,131026,411.5630769230769,-0.15153846153846154,0,1
Latvia,131027,477.91153846153844,-0.32461538461538464,0,1
Latvia,131028,416.2475,-0.64125,0,0
Latvia,131029,588.8677777777777,0.9457407407407408,0,1
Latvia,131030,515.336,-0.49599999999999994,0,0
Latvia,131031,490.18666666666667,0.5333333333333333,0,1
Latvia,131032,425.2975,-0.11166666666666668,0,1
Latvia,131033,471.8742857142857,0.07538461538461538,0,0
Latvia,131034,402.777037037037,-0.0832,0,0
Latvia,131035,548.7475,-1.035,0,0
Latvia,131036,499.3276470588235,-0.7717647058823529,0,0
Latvia,131037,413.90999999999997,0.28,0,0
Latvia,131038,457.65916666666664,0.5279166666666667,0,1
Latvia,131039,503.8828571428572,-0.37714285714285717,0,0
Latvia,131040,516.4186538461538,0.36333333333333334,0,0
Latvia,131041,532.8964705882353,-0.34882352941176475,0,0
Latvia,131042,419.46166666666664,-0.9583333333333334,0,0
Latvia,131043,541.5797777777777,0.8986363636363637,0,1
Latvia,131044,539.596875,-0.075625,0,0
Latvia,131045,465.56095238095236,-0.027619047619047623,0,1
Latvia,131046,499.6873684210526,0.15894736842105261,0,0
Latvia,131047,467.5971052631579,0.1068421052631579,NA,NA
Latvia,131048,454.09499999999997,-0.5191666666666667,0,0
Latvia,131049,340.93684210526317,-0.27555555555555555,0,1
Latvia,131050,494.563125,-0.033125,0,0
Latvia,131051,413.59444444444443,-0.515,0,0
Latvia,131052,497.3805263157895,0.14684210526315788,0,0
Latvia,131053,399.07363636363635,-0.647,NA,NA
Latvia,131054,405.19941176470587,0.012499999999999989,0,0
Latvia,131055,516.624761904762,-0.14952380952380953,0,1
Latvia,131057,505.3028,0.18319148936170213,0,1
Latvia,131058,526.6285,1.045,0,1
Latvia,131059,543.583125,-0.32625,NA,NA
Latvia,131060,446.2266666666667,0.6666666666666666,1,1
Latvia,131061,528.6113636363636,0.9481818181818181,0,1
Latvia,131062,639.22,-0.71,0,0
Latvia,131063,519.65375,-0.12437500000000001,0,0
Latvia,131064,519.4192857142857,0.13499999999999998,0,0
Latvia,131065,517.8232,-0.092,0,0
Latvia,131066,434.54375,-0.123125,0,0
Latvia,131067,489.76894736842104,-0.32842105263157895,0,0
Latvia,131068,369.3833333333333,0.023333333333333334,NA,NA
Latvia,131069,505.4475,-1.0125,0,0
Latvia,131070,482.16684210526313,-0.15789473684210525,0,0
Latvia,131071,460.396,-0.34400000000000003,0,0
Latvia,131072,542.7076,0.04599999999999997,0,1
Latvia,131073,465.55266666666665,-0.8973333333333333,0,0
Latvia,131074,487.09133333333335,-0.31666666666666665,0,0
Latvia,131075,548.1,-0.12571428571428572,0,0
Latvia,131076,495.36833333333334,-0.13777777777777778,0,0
Latvia,131077,529.88,-0.295625,0,0
Latvia,131078,423.4663636363636,-1.0370000000000001,0,0
Latvia,131079,494.079,-0.3345,0,1
Latvia,131080,455.36923076923074,0.03461538461538462,0,0
Latvia,131081,488.39863636363634,-0.02750000000000001,0,1
Latvia,131082,532.843,-0.07736842105263159,0,0
Latvia,131083,536.234,-0.614,0,0
Latvia,131084,525.703,0.07500000000000001,0,0
Latvia,131085,517.3704761904762,0.5666666666666667,0,1
Latvia,131086,507.6925,0.6410714285714285,0,0
Latvia,131087,536.8257894736842,0.898421052631579,0,1
Latvia,131088,465.93916666666667,-0.10333333333333332,0,0
Latvia,131089,502.35125,-0.04533333333333333,0,0
Latvia,131090,478.99444444444447,-0.13522727272727272,0,0
Latvia,131091,573.582037037037,1.0746296296296296,NA,NA
Latvia,131092,464.022,-0.3892857142857143,0,1
Latvia,131093,536.9807692307693,0.15423076923076923,0,0
Latvia,131094,521.8269090909091,0.4727272727272727,0,0
Latvia,131095,494.0902941176471,-0.5567647058823529,0,0
Latvia,131096,490.9145454545455,-0.14580645161290323,0,0
Latvia,131097,533.7557142857142,0.6887755102040817,0,1
Latvia,131098,457.912,-0.6892,0,0
Latvia,131099,484.9726923076923,-0.13583333333333333,0,1
Latvia,131100,524.5389830508475,1.1555172413793102,NA,NA
Latvia,131101,499.89153846153846,-0.04269230769230769,0,0
Latvia,131102,481.8804651162791,0.25534883720930235,0,1
Latvia,131103,492.54153846153844,-0.10923076923076923,1,0
Latvia,131104,534.9235849056604,1.018,0,1
Latvia,131105,455.6484210526316,-0.41294117647058826,0,0
Latvia,131106,567.4287878787878,1.1609375,0,1
Latvia,131107,561.46,-0.56,0,0
Latvia,131108,409.15066666666667,-0.5785714285714285,0,0
Latvia,131109,501.0664705882353,-0.27176470588235296,0,0
Latvia,131110,432.2202941176471,-0.8066666666666666,0,1
Latvia,131111,526.4857894736842,-0.5123529411764706,0,1
Latvia,131112,537.08,0.28472222222222227,0,0
Latvia,131113,468.72541666666666,-0.2756521739130435,0,0
Latvia,131114,522.46,0.03062499999999998,0,0
Latvia,131115,506.2516326530612,0.2706122448979592,0,0
Latvia,131116,536.2517021276595,0.5628260869565217,0,1
Latvia,131117,494.7918181818182,-1.0145454545454546,0,0
Latvia,131118,452.97,-1.22,0,0
Latvia,131119,453.775,0.805,1,1
Latvia,131120,486.3925,-1.0225,0,0
Latvia,131121,494.11,-0.9450000000000001,0,0
Latvia,131122,507.5948148148148,-0.2357692307692308,0,0
Latvia,131123,445.8382352941177,0.07125000000000001,NA,NA
Latvia,131124,478.2064285714286,-0.4714285714285714,NA,NA
Latvia,131125,518.925,0.48625,0,0
Latvia,131126,476.974,-0.1712,0,0
Latvia,131127,418.37444444444446,-1.1233333333333333,0,0
Latvia,131128,593.5,0.9265217391304348,0,0
Latvia,131129,516.9506976744186,0.32395348837209303,0,1
Latvia,131130,500.75241379310347,-0.06034482758620689,0,0
Latvia,131131,487.8023684210526,0.39052631578947367,0,1
Latvia,131132,511.28434782608696,-0.11586956521739131,0,1
Latvia,131133,550.4545833333333,0.9375,0,0
Latvia,131134,493.1166666666667,-0.9211111111111111,0,0
Latvia,131135,504.89363636363635,0.43727272727272726,0,1
Latvia,131136,358.87285714285713,-0.7816666666666667,0,0
Latvia,131137,540.4421052631579,0.09789473684210527,0,1
Latvia,131138,486.4531818181818,0.16909090909090907,NA,NA
Latvia,131139,500.905,0.2239622641509434,0,1
Latvia,131140,513.0433333333333,-0.39166666666666666,0,0
Latvia,131141,497.2795454545454,-0.1431818181818182,0,0
Latvia,131142,433.30897435897435,0.02657894736842106,NA,NA
Latvia,131143,499.93240000000003,-0.0284,0,0
Latvia,131144,494.8591304347826,0.3482608695652174,0,1
Latvia,131145,504.7446153846154,-0.6453846153846153,NA,NA
Latvia,131146,489.06555555555553,-0.5555555555555556,0,0
Latvia,131147,461.90785714285715,0.06559999999999999,0,1
Latvia,131148,488.9762857142857,0.1938235294117647,0,0
Mexico,161001,416.23,0.4,0,0
Mexico,161002,515.9871111111111,0.4728888888888889,0,1
Mexico,161003,427.1940740740741,-0.5307407407407407,0,0
Mexico,161004,471.45173913043476,-0.2715217391304348,0,1
Mexico,161005,482.62685714285715,0.08800000000000001,0,0
Mexico,161006,446.4113888888889,0.1913888888888889,0,0
Mexico,161007,341.78499999999997,0.05499999999999999,0,0
Mexico,161008,483.78333333333336,0.1425,0,0
Mexico,161009,432.99,-0.39,0,0
Mexico,161010,541.3457142857143,1.3947619047619046,1,1
Mexico,161011,474.7004761904762,0.19380952380952382,0,0
Mexico,161012,474.49795454545455,0.2847727272727273,0,1
Mexico,161013,425.1375,-0.13291666666666668,0,0
Mexico,161014,437.5346666666667,-0.38866666666666666,0,1
Mexico,161015,469.28675675675674,-0.3972972972972973,0,0
Mexico,161016,426.775,1.3,0,1
Mexico,161017,574.8634782608696,1.9391304347826086,1,1
Mexico,161018,425.9412,-0.4475,0,NA
Mexico,161019,457.7363888888889,-0.9372222222222222,0,0
Mexico,161020,455.54823529411766,0.03787878787878787,0,0
Mexico,161021,404.0175,-0.82125,0,0
Mexico,161022,496.72387096774196,0.6151612903225806,0,1
Mexico,161023,434.0466666666667,-1.0366666666666666,0,0
Mexico,161024,452.04727272727274,-1.1681818181818182,0,0
Mexico,161025,493.0423529411765,0.29823529411764704,0,1
Mexico,161026,439.0442857142857,-0.6171428571428571,0,0
Mexico,161027,461.0159375,0.3175,0,1
Mexico,161028,422.1886666666667,-0.38133333333333336,0,0
Mexico,161029,493.38,0.6697222222222222,0,1
Mexico,161030,457.60170212765956,-0.08638297872340427,0,0
Mexico,161031,387.579,-0.5013333333333333,0,1
Mexico,161032,544.6356,1.38,1,1
Mexico,161033,474.71884615384613,-0.11653846153846155,0,1
Mexico,161034,450.5967647058824,-0.1423529411764706,0,1
Mexico,161035,369.2560606060606,-0.28454545454545455,0,0
Mexico,161036,514.3414285714285,0.7421428571428571,0,0
Mexico,161037,544.9011627906976,0.4618604651162791,0,1
Mexico,161038,485.3172093023256,-0.02813953488372093,0,1
Mexico,161039,448.6777419354839,-0.3389655172413793,0,1
Mexico,161040,378.90479999999997,-0.3432,0,0
Mexico,161041,527.584375,1.18375,1,1
Mexico,161042,502.5466666666667,-0.2222222222222222,0,0
Mexico,161043,453.9626923076923,-0.18846153846153846,0,1
Mexico,161044,516.8789285714286,1.2482142857142857,1,0
Mexico,161045,519.30125,0.34875,1,1
Mexico,161046,414.4075,-0.76875,0,0
Mexico,161047,441.0425,-0.8565,0,0
Mexico,161048,458.5260606060606,-0.20848484848484847,0,1
Mexico,161049,387.0565789473684,-0.5175675675675676,0,0
Mexico,161050,569.8638461538461,1.8315384615384616,1,1
Mexico,161051,469.07948717948716,-0.17410256410256408,0,1
Mexico,161052,448.0271875,-0.5834375,0,1
Mexico,161053,523.1068750000001,0.3615625,1,1
Mexico,161054,450.7444117647059,-0.29705882352941176,0,0
Mexico,161055,528.335,-0.625,0,0
Mexico,161056,447.77973684210525,0.2981578947368421,0,1
Mexico,161057,465.21666666666664,0.341,0,1
Mexico,161058,467.0643333333333,0.14,0,0
Mexico,161059,414.1535,-0.7125,0,0
Mexico,161060,497.74,0.0381081081081081,0,0
Mexico,161061,469.0497222222222,-0.5237142857142857,0,0
Mexico,161062,400.884,-0.678,0,0
Mexico,161063,451.60515151515153,0.021515151515151525,0,1
Mexico,161064,436.346,-1.004,0,0
Mexico,161065,429.82526315789477,-0.3410526315789474,0,1
Mexico,161066,505.3334,0.805,0,1
Mexico,161067,488.37888888888887,0.6388888888888888,1,0
Mexico,161068,459.848125,-0.1575,0,NA
Mexico,161069,465.8228947368421,0.3173684210526316,0,1
Mexico,161070,505.008,-0.1416,0,0
Mexico,161071,433.88184210526316,0.1111111111111111,0,1
Mexico,161072,505.7057142857143,-0.5971428571428571,0,0
Mexico,161073,429.4776923076923,-0.966923076923077,0,0
Mexico,161074,441.3551428571428,-0.7411428571428571,0,0
Mexico,161075,528.564,0.5733333333333334,1,0
Mexico,161076,447.198679245283,-0.4258490566037736,0,0
Mexico,161077,445.187027027027,-0.5318918918918919,0,0
Mexico,161078,390.680625,-0.660625,0,1
Mexico,161079,472.349,0.6641025641025641,0,0
Mexico,161080,402.228,-0.422,0,0
Mexico,161081,454.9092857142857,-0.42642857142857143,0,0
Mexico,161082,440.89714285714285,-0.33,0,0
Mexico,161083,509.61,-0.9725,0,0
Mexico,161084,434.8651219512195,-0.1685,0,1
Mexico,161085,462.24617647058824,-0.5873529411764706,0,0
Mexico,161086,439.45153846153846,-0.3692307692307692,0,1
Mexico,161087,452.6539393939394,-0.11212121212121211,0,0
Mexico,161088,431.5115625,0.0653125,0,1
Mexico,161089,438.6492592592593,-0.472962962962963,0,0
Mexico,161090,460.9868421052632,0.06342105263157893,0,1
Mexico,161091,491.4975,-0.37,0,0
Mexico,161092,539.8177777777778,1.1581481481481481,1,1
Mexico,161093,356.8969230769231,-1.0084615384615385,0,0
