ge1,ge2,ge3,ge4,ge5,ge6,ses,edu,civ_level,cty
1,1,1,4,2,3,2.326634872542849,none-tertiary,level 1,COL
1,1,1,3,4,4,4.322682378169567,tertiary,level 2,COL
1,1,1,4,4,1,2.326634872542849,none-tertiary,level 1,COL
1,1,1,4,4,2,1.2770145884214121,none-tertiary,level 1,COL
3,2,2,4,4,4,4.7876483573999105,tertiary,level 1,COL
1,1,1,4,3,4,4.4284165761938326,none-tertiary,level 2,COL
1,1,1,4,4,4,4.37555403782439,tertiary,level 1,COL
1,1,1,3,3,3,3.888775290376217,tertiary,level 1,COL
1,1,1,4,4,4,3.156929340656705,none-tertiary,level 2,COL
1,3,2,4,3,3,2.411966461145934,none-tertiary,level 1,COL
2,2,2,2,3,3,2.6996510526830617,none-tertiary,level 2,COL
1,1,1,4,4,4,3.5920547809700842,none-tertiary,level 3,COL
1,1,1,4,4,4,3.178173954855552,none-tertiary,level 3,COL
2,1,1,4,4,1,3.178173954855552,none-tertiary,level 1,COL
1,1,1,3,4,4,3.14630626881634,tertiary,level 1,COL
1,2,1,3,3,3,2.5292273414160826,none-tertiary,level 1,COL
2,2,2,3,3,3,3.3480590136918043,none-tertiary,level 2,COL
1,1,2,3,3,3,2.2839524138001988,none-tertiary,level 2,COL
1,1,1,4,4,1,2.2839524138001988,none-tertiary,level 1,COL
1,1,1,3,3,4,3.8464070325460353,tertiary,level 2,COL
2,2,2,3,3,3,4.6925962755492705,tertiary,level 1,COL
2,2,2,3,3,3,1.7386663948888503,none-tertiary,level 0,COL
1,1,1,4,4,4,1.9206673987661262,none-tertiary,level 1,COL
1,1,1,4,3,4,4.91434265206075,tertiary,level 3,COL
1,1,1,4,4,4,3.6026578056556,none-tertiary,level 3,COL
1,2,2,3,3,3,3.560243019860124,none-tertiary,level 1,COL
1,1,1,4,4,4,4.153430416541295,tertiary,level 3,COL
1,1,1,4,4,4,2.1771959290212965,none-tertiary,level 3,COL
1,1,1,4,4,4,3.5284271993258773,tertiary,level 2,COL
1,1,1,3,4,4,2.8486454766500016,none-tertiary,level 1,COL
1,1,2,1,1,2,3.199416541421967,none-tertiary,level 0,COL
2,1,1,4,4,3,2.8486454766500016,none-tertiary,level 1,COL
1,1,1,3,4,4,2.6996510526830617,none-tertiary,level 2,COL
1,1,1,3,3,4,3.4647832286641442,none-tertiary,level 1,COL
1,1,1,4,1,4,2.326634872542849,none-tertiary,level 2,COL
1,1,1,4,4,4,2.59315487813191,none-tertiary,level 2,COL
1,1,1,4,4,3,3.835813929611364,tertiary,level 3,COL
1,1,1,4,3,4,3.199416541421967,none-tertiary,level 3,COL
1,1,1,4,4,3,5.315239294208322,tertiary,level 2,COL
1,2,1,1,2,4,3.231276649697514,none-tertiary,level 2,COL
1,2,2,3,3,2,1.7386663948888503,none-tertiary,level 1,COL
1,1,1,4,4,4,5.346870205429065,tertiary,level 3,COL
1,1,1,4,4,4,3.4223446573918537,none-tertiary,level 1,COL
2,1,1,2,2,3,3.899366322190818,tertiary,level 1,COL
1,2,2,3,3,4,0.9967539289369076,none-tertiary,level 2,COL
1,1,1,4,3,3,2.7528765004399998,none-tertiary,level 3,COL
1,1,1,4,4,4,4.798208026750439,tertiary,level 2,COL
1,1,1,4,4,4,3.156929340656705,none-tertiary,level 3,COL
1,1,1,4,4,4,1.9848430237555705,none-tertiary,level 1,COL
1,2,1,4,3,2,3.867591989899363,none-tertiary,level 3,COL
1,1,1,4,4,4,5.26251512708977,tertiary,level 2,COL
1,2,1,4,4,3,4.819326370710989,tertiary,level 1,COL
1,1,1,4,4,4,4.195752487229731,none-tertiary,level 3,COL
1,1,1,4,4,4,3.9417263533985993,none-tertiary,level 2,COL
1,1,1,4,4,4,3.13568268478919,none-tertiary,level 1,COL
1,1,1,3,3,3,3.50721437850084,none-tertiary,level 2,COL
1,1,1,3,4,4,2.2732800274416927,none-tertiary,level 2,COL
1,1,1,3,4,4,3.14630626881634,none-tertiary,level 1,COL
1,1,1,4,4,4,2.209230561140268,none-tertiary,level 3,COL
1,1,1,4,4,4,2.49725495455006,none-tertiary,level 3,COL
1,1,1,4,3,2,3.0825570189428335,none-tertiary,level 2,COL
1,2,2,4,4,4,2.58250186648835,none-tertiary,level 2,COL
1,1,1,4,4,4,4.766528020194262,none-tertiary,level 3,COL
1,1,1,4,4,3,3.878183846664758,none-tertiary,level 3,COL
1,1,1,4,4,4,2.6783566935929857,none-tertiary,level 3,COL
1,1,1,4,3,3,4.37555403782439,tertiary,level 1,COL
1,1,1,4,4,4,4.586950569975112,tertiary,level 3,COL
1,1,1,4,4,4,4.808767364270986,tertiary,level 3,COL
1,1,1,4,4,4,3.125058586790336,tertiary,level 3,COL
1,1,1,4,4,4,5.230877010678773,tertiary,level 3,COL
1,1,2,4,4,4,4.491839739614147,tertiary,level 3,COL
2,1,1,4,4,4,4.6925962755492705,tertiary,level 2,COL
1,1,2,4,4,4,5.062093815588631,tertiary,level 2,COL
1,1,1,4,4,3,4.977672237186895,tertiary,level 3,COL
1,1,1,4,4,4,3.7510539664054483,tertiary,level 3,COL
1,1,1,4,4,4,1.6207574984340007,none-tertiary,level 3,COL
1,1,1,4,4,4,3.156929340656705,none-tertiary,level 3,COL
1,3,1,4,4,4,4.407272648172233,tertiary,level 3,COL
1,1,1,4,4,4,4.91434265206075,tertiary,level 3,COL
1,1,1,4,4,4,2.72094301357785,none-tertiary,level 3,COL
1,1,1,4,4,4,4.829885046816531,tertiary,level 3,COL
1,1,1,4,4,4,3.2525142273515257,none-tertiary,level 3,COL
1,1,1,4,3,4,4.259224184678671,tertiary,level 3,COL
1,1,1,3,4,3,4.407272648172233,tertiary,level 3,COL
1,1,1,3,3,3,4.977672237186895,tertiary,level 1,COL
1,1,1,4,4,4,4.259224184678671,tertiary,level 2,COL
1,1,1,4,4,4,5.39958246154606,tertiary,level 3,COL
2,2,2,3,2,2,4.555250117877206,tertiary,level 2,COL
1,1,1,3,3,3,3.6556662721497464,none-tertiary,level 3,COL
1,1,1,4,4,4,3.698065136402141,tertiary,level 2,COL
1,1,1,4,4,4,5.431206283893542,tertiary,level 3,COL
1,1,1,4,4,4,4.17459221772722,tertiary,level 3,COL
1,1,2,4,4,4,3.061303103857383,none-tertiary,level 3,COL
1,2,1,3,4,3,3.9840798851757313,tertiary,level 2,COL
1,1,1,4,2,4,2.6783566935929857,none-tertiary,level 2,COL
1,1,1,4,3,4,3.5920547809700842,none-tertiary,level 3,COL
1,1,1,4,4,4,4.005254236043837,none-tertiary,level 2,COL
1,1,1,4,4,4,3.5920547809700842,none-tertiary,level 3,COL
1,1,1,4,4,4,4.8404433933303626,tertiary,level 3,COL
1,1,1,4,4,4,4.608082465527476,tertiary,level 2,COL
2,2,2,3,3,3,2.635760702049374,none-tertiary,level 3,COL
1,1,1,4,4,4,3.666266643363718,tertiary,level 3,COL
1,1,1,4,3,3,3.835813929611364,tertiary,level 2,COL
1,1,1,4,4,4,3.1675519020829404,none-tertiary,level 3,COL
1,1,1,4,4,4,4.438987999215622,tertiary,level 2,COL
1,1,1,3,3,3,3.9840798851757313,tertiary,level 1,COL
1,1,1,4,4,4,3.952315342862221,tertiary,level 2,COL
1,1,1,4,4,4,3.9840798851757313,tertiary,level 2,COL
1,1,1,4,4,4,3.9840798851757313,none-tertiary,level 3,COL
1,1,1,3,4,3,3.13568268478919,none-tertiary,level 3,COL
1,1,1,4,4,3,3.14630626881634,none-tertiary,level 3,COL
1,1,1,4,4,4,4.544682601525938,tertiary,level 3,COL
1,2,2,3,3,3,4.195752487229731,none-tertiary,level 2,COL
1,1,1,4,4,4,4.629212977395169,none-tertiary,level 3,COL
1,1,1,4,4,4,3.5496381992411647,tertiary,level 2,COL
1,1,1,4,4,4,2.3159653141130963,none-tertiary,level 3,COL
1,2,1,4,4,4,4.301531134734242,tertiary,level 3,COL
1,1,1,3,3,4,4.259224184678671,tertiary,level 3,COL
2,2,1,2,4,4,3.719261960806152,tertiary,level 1,COL
1,1,1,3,4,4,3.5284271993258773,tertiary,level 2,COL
1,3,1,3,1,2,3.5920547809700842,none-tertiary,level 0,COL
1,1,1,4,4,4,4.808767364270986,tertiary,level 3,COL
1,1,2,4,2,2,4.808767364270986,tertiary,level 2,COL
1,1,1,3,3,3,4.280378406087213,none-tertiary,level 3,COL
1,1,2,4,4,3,3.5496381992411647,tertiary,level 3,COL
1,1,2,3,2,3,4.6925962755492705,tertiary,level 2,COL
1,1,1,4,4,4,4.977672237186895,tertiary,level 3,COL
1,1,1,3,2,3,5.125396789873013,tertiary,level 3,COL
2,2,3,2,2,2,4.829885046816531,tertiary,level 1,COL
1,1,1,4,4,4,2.4439546127356326,none-tertiary,level 2,COL
1,1,1,4,4,4,2.742232595577933,none-tertiary,level 3,COL
1,1,1,4,4,1,3.5496381992411647,tertiary,level 2,COL
1,1,1,4,4,4,4.407272648172233,tertiary,level 3,COL
1,1,1,4,4,4,2.113106364745307,none-tertiary,level 3,COL
1,1,1,3,2,2,4.259224184678671,tertiary,level 2,COL
2,2,1,1,2,1,3.634464211599674,tertiary,level 2,COL
1,1,2,4,3,4,3.8464070325460353,tertiary,level 3,COL
1,1,1,4,4,4,2.72094301357785,none-tertiary,level 2,COL
1,1,1,4,4,4,2.667708608607765,tertiary,level 1,COL
1,2,1,4,4,4,4.280378406087213,none-tertiary,level 2,COL
1,1,1,3,3,4,3.5496381992411647,tertiary,level 2,COL
1,1,2,4,4,4,3.7722464974179246,none-tertiary,level 3,COL
1,1,2,4,4,3,5.125396789873013,tertiary,level 2,COL
2,1,1,3,2,4,2.294624088099657,none-tertiary,level 2,COL
1,2,2,3,1,3,2.155835773822917,none-tertiary,level 1,COL
1,1,2,3,3,3,1.5456612615206202,none-tertiary,level 2,COL
2,3,2,2,2,2,3.5284271993258773,tertiary,level 1,COL
1,1,1,4,4,4,2.294624088099657,none-tertiary,level 2,COL
1,1,1,4,4,4,1.5456612615206202,none-tertiary,level 2,COL
1,1,1,2,4,4,2.5611939579206173,none-tertiary,level 2,COL
2,3,2,2,2,3,3.093183190927605,tertiary,level 1,COL
2,1,1,3,3,2,1.8564611340201038,none-tertiary,level 0,COL
1,1,1,3,3,3,1.5456612615206202,none-tertiary,level 2,COL
1,1,1,4,2,4,3.888775290376217,none-tertiary,level 2,COL
1,2,1,3,4,4,2.3479718968023717,tertiary,level 2,COL
1,3,2,3,3,3,2.2732800274416927,none-tertiary,level 2,COL
1,1,1,4,1,4,0.9967539289369076,none-tertiary,level 3,COL
1,1,1,4,4,4,3.31621513309746,none-tertiary,level 3,COL
1,1,1,3,2,4,1.5456612615206202,none-tertiary,level 3,COL
1,1,1,4,2,4,3.0187889366420837,none-tertiary,level 3,COL
1,1,1,4,3,4,2.6464106153482536,none-tertiary,level 2,COL
1,1,1,4,4,4,3.9840798851757313,tertiary,level 1,COL
2,2,2,3,3,3,4.608082465527476,tertiary,level 1,COL
1,1,1,3,4,4,2.6996510526830617,none-tertiary,level 2,COL
2,2,2,3,2,3,2.7635198176778126,none-tertiary,level 1,COL
1,1,1,3,3,3,4.37555403782439,none-tertiary,level 2,COL
1,1,1,4,3,4,3.3586726775196523,none-tertiary,level 1,COL
1,1,2,4,4,4,2.3159653141130963,none-tertiary,level 2,COL
1,1,1,3,1,1,3.178173954855552,none-tertiary,level 2,COL
1,1,1,3,3,3,1.1046646923096604,none-tertiary,level 3,COL
1,1,4,4,4,4,4.523546515328017,none-tertiary,level 1,COL
1,3,3,3,3,3,1.7172371395868562,none-tertiary,level 2,COL
2,1,1,3,3,4,4.407272648172233,tertiary,level 1,COL
2,2,2,3,3,3,2.209230561140268,none-tertiary,level 1,COL
1,1,1,4,4,4,4.829885046816531,tertiary,level 3,COL
1,1,1,4,1,4,4.026426988580845,none-tertiary,level 2,COL
1,1,1,3,3,3,3.050675357020946,none-tertiary,level 2,COL
1,1,2,4,3,3,4.121684825272964,tertiary,level 3,COL
1,1,1,4,4,4,2.209230561140268,none-tertiary,level 1,COL
1,2,2,1,1,1,4.17459221772722,none-tertiary,level 1,COL
1,1,2,3,3,3,3.11443397302246,none-tertiary,level 1,COL
2,2,1,3,3,3,2.0596772165826023,none-tertiary,level 2,COL
1,1,1,1,3,4,2.59315487813191,none-tertiary,level 1,COL
1,1,1,3,3,3,2.3586393691613696,none-tertiary,level 2,COL
1,3,3,2,1,1,3.125058586790336,tertiary,level 1,COL
2,2,2,3,3,2,2.305295053746036,none-tertiary,level 1,COL
1,2,1,1,1,1,3.4647832286641442,tertiary,level 2,COL
1,1,1,3,3,3,4.608082465527476,tertiary,level 2,COL
1,1,1,4,4,4,2.667708608607765,tertiary,level 1,COL
1,1,1,4,4,3,2.742232595577933,none-tertiary,level 3,COL
1,2,2,3,3,3,2.326634872542849,none-tertiary,level 2,COL
2,1,2,3,3,3,4.449559062756423,tertiary,level 1,COL
1,1,1,3,1,2,4.37555403782439,tertiary,level 0,COL
2,2,2,3,3,2,3.071930323873185,tertiary,level 1,COL
2,1,1,3,2,2,3.379898570005004,tertiary,level 2,COL
1,1,1,4,4,4,3.952315342862221,tertiary,level 2,COL
1,4,1,4,4,4,2.0917370479815895,none-tertiary,level 1,COL
1,1,1,4,4,4,3.9840798851757313,tertiary,level 3,COL
1,2,4,3,3,1,2.667708608607765,tertiary,level 0,COL
1,2,1,3,4,3,1.8350520506036143,none-tertiary,level 1,COL
1,1,1,4,2,2,2.6464106153482536,none-tertiary,level 2,COL
2,1,2,3,4,4,3.5920547809700842,none-tertiary,level 1,COL
2,2,3,3,2,3,2.6464106153482536,none-tertiary,level 0,COL
1,2,2,3,3,3,1.1046646923096604,none-tertiary,level 2,COL
1,1,4,4,3,2,2.0276102575542216,none-tertiary,level 0,COL
1,1,1,3,4,1,2.0917370479815895,none-tertiary,level 0,COL
1,1,1,3,3,2,3.379898570005004,tertiary,level 1,COL
1,3,2,2,3,4,3.4753917082365913,none-tertiary,level 0,COL
2,2,3,2,3,3,2.294624088099657,none-tertiary,level 0,COL
1,1,1,4,3,3,2.155835773822917,none-tertiary,level 2,COL
1,1,1,3,3,3,2.9018305027768356,none-tertiary,level 1,COL
1,1,3,2,3,2,2.603807264891384,tertiary,level 0,COL
1,1,1,3,3,4,2.72094301357785,none-tertiary,level 1,COL
4,4,1,2,3,3,2.9231006020152295,tertiary,level 0,COL
1,2,1,3,3,1,2.880558177032969,none-tertiary,level 0,COL
1,1,1,3,3,3,1.7386663948888503,none-tertiary,level 2,COL
1,1,1,4,4,4,2.4759367867645485,none-tertiary,level 2,COL
1,2,2,3,3,3,1.6529262581272066,none-tertiary,level 1,COL
1,1,1,3,3,1,1.8885681627691595,none-tertiary,level 1,COL
3,1,1,4,4,4,2.6464106153482536,none-tertiary,level 2,COL
1,3,3,2,1,2,1.5456612615206202,none-tertiary,level 0,COL
1,1,1,1,2,4,2.113106364745307,none-tertiary,level 1,COL
1,1,1,3,4,2,1.9634544888806744,none-tertiary,level 2,COL
1,1,1,2,4,1,3.29498345592929,tertiary,level 1,COL
1,1,1,4,4,4,3.5496381992411647,none-tertiary,level 3,COL
2,1,1,3,4,3,3.0825570189428335,none-tertiary,level 3,COL
1,1,1,4,4,4,3.952315342862221,tertiary,level 3,COL
1,1,1,4,4,4,2.294624088099657,none-tertiary,level 2,COL
2,2,1,3,3,3,2.03830004293846,none-tertiary,level 1,COL
1,1,1,4,4,4,2.326634872542849,none-tertiary,level 3,COL
1,1,1,3,3,1,4.407272648172233,tertiary,level 2,COL
2,1,1,3,3,2,2.070364613386608,none-tertiary,level 2,COL
1,2,2,3,3,3,2.9762662178940236,none-tertiary,level 3,COL
1,1,1,3,3,3,4.576384101270495,tertiary,level 1,COL
1,1,1,4,3,4,2.9231006020152295,tertiary,level 2,COL
1,1,1,4,4,3,3.178173954855552,none-tertiary,level 3,COL
1,1,1,4,4,4,2.6890041741308788,tertiary,level 2,COL
1,1,1,3,3,3,2.7635198176778126,none-tertiary,level 2,COL
1,1,1,4,4,4,3.4541742852633943,none-tertiary,level 1,COL
1,1,1,3,3,3,3.888775290376217,tertiary,level 1,COL
1,1,1,1,1,1,3.835813929611364,tertiary,level 2,COL
1,1,1,4,4,4,3.2631322728564176,tertiary,level 2,COL
2,1,2,3,3,2,1.8350520506036143,none-tertiary,level 1,COL
1,1,1,3,2,3,1.8457570355544242,none-tertiary,level 1,COL
1,1,1,4,4,4,2.070364613386608,none-tertiary,level 3,COL
2,2,3,1,2,1,2.6144590293960954,none-tertiary,level 0,COL
1,1,1,3,3,3,3.867591989899363,none-tertiary,level 2,COL
1,2,1,2,3,1,2.6464106153482536,none-tertiary,level 0,COL
1,2,1,3,3,3,2.03830004293846,none-tertiary,level 2,COL
1,2,1,3,3,3,3.125058586790336,none-tertiary,level 2,COL
1,1,1,4,4,4,3.5708473894375445,none-tertiary,level 2,COL
1,1,1,3,4,3,1.8992687672536015,none-tertiary,level 2,COL
1,3,1,1,3,3,3.199416541421967,tertiary,level 0,COL
1,2,1,4,4,4,2.72094301357785,none-tertiary,level 2,COL
1,1,1,4,4,4,2.635760702049374,none-tertiary,level 2,COL
1,1,1,1,1,1,2.8592836078696826,none-tertiary,level 1,COL
1,2,1,1,2,2,2.8699211739458503,tertiary,level 1,COL
1,1,1,4,2,2,3.835813929611364,tertiary,level 1,COL
1,1,2,1,1,2,3.5708473894375445,tertiary,level 1,COL
1,1,2,3,3,4,3.337444869395037,none-tertiary,level 2,COL
1,1,2,2,2,3,2.912465829661981,none-tertiary,level 2,COL
1,1,1,3,4,4,1.6207574984340007,none-tertiary,level 2,COL
1,1,1,4,3,2,2.209230561140268,none-tertiary,level 2,COL
1,1,1,3,2,3,3.517821017231877,tertiary,level 1,COL
4,4,4,4,4,4,2.03830004293846,none-tertiary,level 0,COL
1,1,1,4,4,4,2.4759367867645485,none-tertiary,level 2,COL
1,1,1,3,3,3,2.6996510526830617,none-tertiary,level 2,COL
1,1,1,4,3,3,2.7635198176778126,none-tertiary,level 2,COL
1,1,1,4,4,4,4.227490036934002,none-tertiary,level 3,COL
2,2,1,3,3,2,1.7386663948888503,none-tertiary,level 0,COL
1,1,2,1,1,1,3.5496381992411647,tertiary,level 1,COL
1,1,2,2,1,2,3.7828421248235795,none-tertiary,level 1,COL
1,1,1,3,3,3,3.3268302430575916,tertiary,level 1,COL
1,1,1,4,4,3,1.6850860800371692,none-tertiary,level 2,COL
2,1,1,3,3,3,2.72094301357785,tertiary,level 1,COL
2,2,2,3,3,3,3.4223446573918537,none-tertiary,level 1,COL
2,2,1,3,2,3,2.209230561140268,none-tertiary,level 0,COL
2,1,2,2,3,3,2.5292273414160826,none-tertiary,level 2,COL
1,2,2,3,3,2,2.326634872542849,none-tertiary,level 2,COL
1,1,2,3,2,4,1.5778515990454591,none-tertiary,level 2,COL
2,2,1,3,2,1,1.6529262581272066,none-tertiary,level 1,COL
2,1,1,3,3,3,3.5708473894375445,none-tertiary,level 2,COL
1,3,1,3,3,3,3.5920547809700842,none-tertiary,level 1,COL
2,1,1,3,2,2,3.5496381992411647,tertiary,level 2,COL
1,1,1,3,3,3,3.071930323873185,none-tertiary,level 1,COL
1,1,1,3,4,4,2.155835773822917,none-tertiary,level 3,COL
1,1,1,4,3,2,3.3586726775196523,tertiary,level 2,COL
2,2,2,2,2,3,3.0294182753214134,none-tertiary,level 2,COL
1,1,1,4,4,4,2.59315487813191,none-tertiary,level 3,COL
1,1,1,4,3,3,3.485999725436925,tertiary,level 2,COL
1,1,1,3,3,3,3.0294182753214134,none-tertiary,level 2,COL
2,2,1,4,4,4,2.6890041741308788,none-tertiary,level 1,COL
1,1,1,3,3,3,4.407272648172233,tertiary,level 1,COL
1,1,1,4,4,4,4.227490036934002,none-tertiary,level 3,COL
1,1,1,4,4,4,3.952315342862221,tertiary,level 2,COL
1,1,1,4,4,4,3.093183190927605,tertiary,level 3,COL
1,1,2,4,4,4,3.5496381992411647,tertiary,level 3,COL
1,1,1,4,4,4,4.7454063465906025,tertiary,level 3,COL
1,1,1,4,4,4,4.153430416541295,tertiary,level 3,COL
1,1,1,4,4,4,3.0294182753214134,none-tertiary,level 3,COL
1,1,1,4,3,3,3.708663764847169,none-tertiary,level 3,COL
1,1,1,4,4,4,4.4284165761938326,none-tertiary,level 2,COL
1,1,1,4,4,4,3.952315342862221,tertiary,level 3,COL
1,1,1,1,2,4,4.608082465527476,tertiary,level 2,COL
2,1,1,3,3,4,2.6464106153482536,none-tertiary,level 3,COL
1,1,1,4,4,4,5.125396789873013,tertiary,level 3,COL
1,1,1,3,4,4,2.6996510526830617,none-tertiary,level 2,COL
1,2,2,4,3,4,3.5708473894375445,none-tertiary,level 3,COL
1,1,2,4,4,4,3.5284271993258773,tertiary,level 3,COL
1,1,1,3,3,3,4.37555403782439,tertiary,level 3,COL
1,1,1,4,4,4,4.660906164981368,tertiary,level 3,COL
1,1,1,4,4,4,3.9629039272384707,none-tertiary,level 3,COL
1,1,1,4,4,4,4.872116462699572,tertiary,level 3,COL
1,1,1,3,3,3,3.4647832286641442,none-tertiary,level 3,COL
1,1,3,3,3,4,2.12378986409994,none-tertiary,level 1,COL
2,2,2,3,3,3,3.5708473894375445,none-tertiary,level 2,COL
1,1,3,4,4,4,2.6464106153482536,none-tertiary,level 1,COL
2,1,1,4,4,4,3.4329550011064542,none-tertiary,level 2,COL
1,1,1,3,3,3,4.259224184678671,tertiary,level 2,COL
1,1,1,3,4,4,2.1771959290212965,none-tertiary,level 2,COL
1,1,1,4,4,4,2.6144590293960954,none-tertiary,level 2,COL
1,2,1,4,4,4,3.5920547809700842,none-tertiary,level 3,COL
3,2,3,1,2,2,2.294624088099657,none-tertiary,level 1,COL
1,1,1,4,4,3,3.071930323873185,tertiary,level 2,COL
1,1,1,4,4,4,4.8404433933303626,tertiary,level 2,COL
1,1,1,4,4,4,4.37555403782439,tertiary,level 3,COL
1,1,2,4,4,2,3.485999725436925,none-tertiary,level 3,COL
1,2,1,4,4,4,2.912465829661981,none-tertiary,level 3,COL
1,1,1,4,4,3,2.465276721316573,none-tertiary,level 3,COL
2,1,1,3,4,3,3.3480590136918043,tertiary,level 2,COL
1,1,1,4,4,3,3.5496381992411647,tertiary,level 2,COL
2,1,2,3,4,3,2.1451545647089256,none-tertiary,level 2,COL
1,2,1,3,3,4,1.7065210827843122,none-tertiary,level 0,COL
1,1,1,3,3,3,2.1878748827296715,none-tertiary,level 1,COL
1,1,2,3,3,3,1.8564611340201038,none-tertiary,level 2,COL
1,1,1,4,4,4,1.6850860800371692,none-tertiary,level 1,COL
1,2,1,3,3,3,1.7386663948888503,none-tertiary,level 2,COL
1,1,1,4,4,4,1.7065210827843122,none-tertiary,level 1,COL
1,1,1,4,4,4,2.070364613386608,none-tertiary,level 1,COL
3,2,3,3,1,3,1.449031942180574,none-tertiary,level 0,COL
2,2,1,3,2,2,1.8885681627691595,none-tertiary,level 0,COL
1,1,1,4,3,3,3.178173954855552,none-tertiary,level 2,COL
2,2,2,3,1,2,3.5920547809700842,none-tertiary,level 1,COL
1,1,1,4,3,4,1.6529262581272066,none-tertiary,level 2,COL
1,1,1,3,3,1,2.8699211739458503,tertiary,level 2,COL
1,2,1,3,1,4,1.8992687672536015,none-tertiary,level 2,COL
1,1,1,3,4,4,1.1046646923096604,none-tertiary,level 2,COL
1,2,2,1,1,1,4.460129767694635,tertiary,level 0,COL
1,2,1,3,3,4,3.125058586790336,tertiary,level 3,COL
1,1,1,4,3,2,2.742232595577933,none-tertiary,level 2,COL
1,2,2,3,4,1,3.0400470814760583,tertiary,level 1,COL
2,1,1,3,3,1,2.0917370479815895,none-tertiary,level 2,COL
1,1,1,2,2,2,3.5708473894375445,none-tertiary,level 2,COL
2,2,2,3,3,2,1.7386663948888503,none-tertiary,level 0,COL
1,2,2,3,3,3,1.6207574984340007,none-tertiary,level 2,COL
1,1,1,3,4,4,1.6529262581272066,none-tertiary,level 2,COL
2,2,2,3,3,3,1.5993066033665273,none-tertiary,level 1,COL
1,1,1,3,3,3,1.8564611340201038,none-tertiary,level 0,COL
1,1,1,4,4,4,1.4275464676809944,none-tertiary,level 2,COL
2,1,1,3,4,4,1.3630620393314599,none-tertiary,level 0,COL
1,1,1,3,2,4,1.770803222283413,none-tertiary,level 1,COL
1,3,1,2,4,4,2.49725495455006,none-tertiary,level 0,COL
1,1,1,3,3,3,2.5611939579206173,none-tertiary,level 0,COL
2,2,2,3,2,3,2.518570523991474,tertiary,level 0,COL
1,1,1,2,3,2,1.7172371395868562,none-tertiary,level 2,COL
1,1,1,1,3,3,1.449031942180574,none-tertiary,level 1,COL
1,1,1,4,3,4,2.251933104759863,none-tertiary,level 1,COL
2,1,1,4,4,3,2.0917370479815895,none-tertiary,level 2,COL
1,1,1,4,4,4,4.407272648172233,tertiary,level 1,COL
1,1,1,4,4,4,2.6144590293960954,none-tertiary,level 2,COL
1,1,1,3,3,3,1.6207574984340007,none-tertiary,level 1,COL
1,1,1,3,3,3,1.6207574984340007,none-tertiary,level 2,COL
1,2,1,3,4,3,3.9629039272384707,none-tertiary,level 2,COL
1,1,1,1,1,1,0.9967539289369076,none-tertiary,level 0,COL
1,1,1,4,1,3,3.379898570005004,tertiary,level 1,COL
2,1,2,3,3,4,2.2732800274416927,none-tertiary,level 0,COL
1,2,1,3,1,2,1.770803222283413,none-tertiary,level 0,COL
1,2,2,3,3,3,2.03830004293846,none-tertiary,level 1,COL
1,2,1,4,4,3,2.0917370479815895,none-tertiary,level 2,COL
1,1,1,3,3,3,3.5708473894375445,none-tertiary,level 1,COL
1,1,2,3,3,3,1.770803222283413,none-tertiary,level 2,COL
1,1,1,4,4,2,2.5611939579206173,none-tertiary,level 2,COL
1,1,1,3,3,3,1.2770145884214121,none-tertiary,level 2,COL
1,1,1,1,1,1,1.8671643512576035,none-tertiary,level 0,COL
1,1,1,3,1,1,3.698065136402141,tertiary,level 0,COL
1,2,3,3,3,3,1.51346134752808,none-tertiary,level 2,COL
1,1,1,4,4,4,1.6850860800371692,none-tertiary,level 1,COL
1,1,1,4,2,4,1.770803222283413,none-tertiary,level 3,COL
2,2,2,3,3,3,2.209230561140268,none-tertiary,level 1,COL
2,1,1,4,3,2,3.9840798851757313,tertiary,level 2,COL
1,1,1,4,4,4,4.6925962755492705,tertiary,level 3,COL
1,1,1,4,4,4,3.867591989899363,tertiary,level 3,COL
1,1,1,4,4,4,3.156929340656705,none-tertiary,level 3,COL
1,1,1,4,4,4,3.7828421248235795,tertiary,level 2,COL
1,1,1,4,4,4,4.005254236043837,none-tertiary,level 2,COL
1,1,1,3,4,4,2.9550016125570027,none-tertiary,level 3,COL
1,2,1,3,4,4,3.3586726775196523,none-tertiary,level 0,COL
1,1,1,4,4,4,3.50721437850084,none-tertiary,level 2,COL
1,1,1,4,2,2,1.9848430237555705,none-tertiary,level 1,COL
1,1,1,4,4,4,2.72094301357785,none-tertiary,level 2,COL
1,1,1,4,4,4,4.808767364270986,tertiary,level 3,COL
1,2,1,3,3,3,4.977672237186895,tertiary,level 1,COL
2,1,2,4,1,3,3.3905108017556884,none-tertiary,level 1,COL
1,1,1,4,4,4,2.635760702049374,none-tertiary,level 3,COL
1,1,1,4,3,4,3.1675519020829404,none-tertiary,level 3,COL
1,1,1,2,4,3,2.155835773822917,none-tertiary,level 1,COL
2,2,2,4,4,2,3.1675519020829404,none-tertiary,level 2,COL
1,2,1,4,4,3,4.829885046816531,tertiary,level 3,COL
1,1,1,4,4,4,4.713721317039197,none-tertiary,level 1,COL
1,1,1,3,3,3,3.6132603847605242,tertiary,level 2,COL
1,1,1,3,3,3,1.5349290310768493,none-tertiary,level 2,COL
1,1,1,4,4,4,3.13568268478919,none-tertiary,level 3,COL
1,1,2,4,4,4,5.39958246154606,tertiary,level 1,COL
