"","UnID","IDCNTRY","p_mat","p_len","p_cie","DEPENDENCIA","RURALIDAD","GENERO","EDAD","DQA6IT10_01","DQA6IT10_02","DQA6IT11_01","DQA6IT11_02","DQA6IT11_03","DQA6IT11_04","DQA6IT11_05","DQA6IT11_06","DQA6IT11_07","DQA6IT12_01","DQA6IT12_02","DQA6IT12_03","DQA6IT12_04","DQA6IT12_05","DQA6IT12_06","DQA6IT12_07","DQA6IT12_08","DQA6IT14","DQA6IT17_01","DQA6IT17_02","DQA6IT17_03","DQA6IT17_04","DQA6IT17_05","DQA6IT17_06","DQA6IT17_07","DQA6IT17_08","DQA6IT17_09","DQA6IT17_10","DQA6IT17_11","DQA6IT17_12","DQA6IT17_13","DQA6IT17_14","DQA6IT17_15","DQA6IT17_16","DQA6IT17_17","DQA6IT17_18","DQA6IT17_19","DQA6IT17_20","DQA6IT17_21","DQA6IT17_22","DQA6IT17_23","DQA6IT17_24","DQA6IT17_25","DQA6IT17_26","DQA6IT17_27","DQA6IT17_28","DQA6IT17_29","DQA6IT18","DQA6IT19_01","DQA6IT19_02","DQA6IT19_03","DQA6IT19_04","DQA6IT19_05","DQA6IT19_06"
"364","15230040319",152,760.733568159889,857.424671279448,833.543125254815,"Privada","Urbana","Niña",12,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Uno (1)","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Hay más de 50","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","A veces","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"365","15261430106",152,1008.49754121488,829.873710286403,920.501348268822,"Privada","Urbana","Niño",12,"Perdido","Perdido","Sí","Sí","Sí","Sí","No","Sí","Sí","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Dos (2)","Dos (2)","Cero (0)","Cero (0)","Hay 10 o menos","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca he repetido","No","No","No","No","No","No"
"366","15261000218",152,946.429002528678,857.424671279448,851.931828079107,"Privada","Urbana","Niña",12,"Perdido","Perdido","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Uno (1)","Cero (0)","Tres o más (3 o más)","Dos (2)","Hay más de 50","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"367","15260980111",152,932.503930562214,972.404916702324,1008.11637909858,"Privada","Urbana","Niña",12,"No sé","No sé","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Uno (1)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Tres o más (3 o más)","Tres o más (3 o más)","Hay más de 50","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","A veces","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","Sí","No"
"368","15260860211",152,672.582121199344,664.971456102599,730.865360950977,"Publico","Rural","Niña",12,"[CINE-P 1-2]","[CINE-P 3]","Sí","Sí","Sí","No","No","No","Sí","Dos (2)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Tres o más (3 o más)","Cero (0)","Cero (0)","Hay 10 o menos","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Nunca o casi nunca","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","Nunca he repetido","No","No","No","No","Sí","No"
"369","15260700111",152,723.520659555658,639.100754841275,552.891974561595,"Publico","Rural","Niño",11,"[CINE-P 3]","[CINE-P 3]","Sí","No","No","No","Sí","No","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Dos (2)","Cero (0)","Cero (0)","Hay entre 21 y 30","A veces","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"370","15261210308",152,753.380562454932,634.097385591464,754.755959887372,"Privada","Urbana","Niña",12,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay más de 50","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Nunca o casi nunca","A veces","Perdido","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"371","15261780114",152,814.844684373191,791.599892435478,802.106017825931,"Privada","Urbana","Niño",12,"[CINE-P 4-5]","No sé","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Uno (1)","Uno (1)","Hay entre 31 y 50","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca he repetido","No","No","No","Sí","No","No"
"372","15240850226",152,653.737512103024,677.806523511597,621.399458795866,"Publico","Rural","Niño",13,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","Sí","No","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Dos (2)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Uno (1)","Hay entre 11 y 20","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Una vez","No","No","No","Sí","Sí","No"
"373","15260770109",152,694.450952545372,673.866863289994,642.90440152109,"Publico","Rural","Niño",12,"Perdido","Perdido","Sí","Sí","No","Sí","Sí","Sí","Sí","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Hay 10 o menos","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido"
"374","15260360203",152,758.772746464551,682.652865440504,642.90440152109,"Publico","Urbana","Niña",12,"Perdido","Perdido","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay más de 50","A veces","A veces","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Nunca o casi nunca","Nunca he repetido","No","No","Sí","No","No","No"
"375","15261820105",152,769.889329752686,713.114066464248,696.076945443166,"Privada","Rural","Niño",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","No","Sí","No","No","Dos (2)","Dos (2)","Cero (0)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Dos (2)","Hay entre 31 y 50","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"376","15260210308",152,694.450952545372,699.937958042216,541.793585145046,"Publico","Urbana","Niño",12,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","Perdido","Perdido","Sí","Perdido","Perdido","Dos (2)","Dos (2)","Perdido","Cero (0)","Uno (1)","Cero (0)","Uno (1)","Cero (0)","Hay entre 21 y 30","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"377","15260320223",152,828.651924839791,726.349200536683,684.35538453142,"Publico","Urbana","Niño",12,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Tres o más (3 o más)","Hay 10 o menos","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"378","15261010204",152,894.930726172746,791.599892435478,821.19714889962,"Privada","Urbana","Niño",12,"Perdido","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Uno (1)","Uno (1)","Tres o más (3 o más)","Uno (1)","Hay más de 50","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","Nunca o casi nunca","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","Nunca he repetido","No","No","No","No","No","No"
"379","15261400121",152,669.315890989793,723.963949505516,675.696447191491,"Privada","Urbana","Niño",12,"Perdido","[CINE-P 3]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Dos (2)","Dos (2)","Hay entre 11 y 20","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","A veces","A veces","Nunca he repetido","Sí","No","Sí","Sí","No","No"
"380","15261000204",152,1036.60858841237,885.855040893083,937.980165219589,"Privada","Urbana","Niño",12,"[CINE-P 3]","No sé","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Tres o más (3 o más)","Dos (2)","Uno (1)","Cero (0)","Tres o más (3 o más)","Dos (2)","Hay más de 50","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"381","15260970205",152,868.7581507888,833.132483220304,846.947584308789,"Privada","Urbana","Niña",12,"No sé","No sé","Sí","Sí","No","Sí","Sí","Sí","Sí","Dos (2)","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Dos (2)","Hay entre 31 y 50","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca he repetido","No","No","No","No","No","No"
"382","15260200104",152,868.7581507888,811.726714003948,763.468318954096,"Publico","Urbana","Niño",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Cero (0)","Hay entre 21 y 30","Siempre o casi siempre","A veces","A veces","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"383","15260220207",152,799.820972702492,885.855040893083,765.811031204051,"Publico","Urbana","Niño",12,"[CINE-P 4-5]","[CINE-P 4-5]","Sí","Sí","Sí","No","Sí","Sí","Perdido","Dos (2)","Tres o más (3 o más)","Tres o más (3 o más)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Dos (2)","Hay entre 31 y 50","A veces","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","Nunca he repetido","No","No","No","No","Sí","No"
"384","15261200202",152,848.058473331494,771.520866736981,724.186395252544,"Privada","Urbana","Niño",13,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","No","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Dos (2)","Cero (0)","Tres o más (3 o más)","Tres o más (3 o más)","Hay más de 50","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Nunca o casi nunca","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","Sí"
"385","15261270318",152,836.438130653331,921.2830252568,891.483958358023,"Privada","Urbana","Niño",12,"[CINE-P 4-5]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Dos (2)","Hay más de 50","A veces","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","Perdido","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"386","15261330113",152,712.447327036874,690.69273234761,795.69693553946,"Privada","Urbana","Niña",12,"[CINE-P 4-5]","[CINE-P 6-7-8]","Sí","Sí","Sí","No","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Uno (1)","Perdido","Tres o más (3 o más)","Cero (0)","Uno (1)","Hay más de 50","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"387","15261760205",152,799.820972702492,583.677750516308,641.190245977511,"Privada","Urbana","Niño",12,"Perdido","Perdido","Sí","Sí","No","Sí","Sí","Sí","No","Tres o más (3 o más)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Cero (0)","Hay más de 50","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Perdido","Nunca he repetido","No","No","No","No","No","No"
"388","15261370129",152,1150,933.044130210279,891.776101262241,"Privada","Urbana","Niña",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Cero (0)","Hay más de 50","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca he repetido","No","No","No","Sí","No","No"
"389","15241140104",152,836.438130653331,829.873710286403,840.774958028732,"Privada","Urbana","Niña",13,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","Sí","No","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Uno (1)","Uno (1)","Cero (0)","Hay entre 11 y 20","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
