ge1,ge2,ge3,ge4,ge5,ge6,ses,edu,civ_level,cty
1,2,1,3,3,4,0.19,none-tertiary,level 2,PER
1,1,1,4,4,4,1.27,none-tertiary,level 3,PER
1,1,1,4,4,4,0.66,none-tertiary,level 2,PER
2,1,2,3,4,4,0.33,none-tertiary,level 3,PER
1,1,1,4,4,4,1.43,tertiary,level 2,PER
1,1,1,3,3,4,1.66,tertiary,level 2,PER
1,1,1,4,4,4,0.28,none-tertiary,level 1,PER
1,1,2,4,4,4,2.04,tertiary,level 1,PER
1,1,1,4,3,4,0.98,none-tertiary,level 3,PER
1,1,1,3,3,4,1.81,tertiary,level 2,PER
1,1,1,3,3,3,1.69,tertiary,level 2,PER
1,1,4,4,4,4,1.02,none-tertiary,level 2,PER
1,1,1,4,4,4,2.17,tertiary,level 3,PER
2,1,3,4,4,3,0.77,tertiary,level 2,PER
1,1,1,3,1,4,-0.37,none-tertiary,level 2,PER
1,1,1,4,4,4,0.19,none-tertiary,level 2,PER
1,1,2,3,3,3,-1.5,none-tertiary,level 2,PER
1,1,1,4,4,4,0.66,none-tertiary,level 2,PER
1,1,1,4,4,4,-1.41,none-tertiary,level 2,PER
1,1,3,2,2,2,-1.58,none-tertiary,level 0,PER
2,1,1,2,2,2,-1.34,none-tertiary,level 0,PER
2,2,2,4,3,3,-0.19,none-tertiary,level 1,PER
2,1,2,3,2,3,1.02,tertiary,level 2,PER
1,1,1,4,3,3,-0.48,none-tertiary,level 2,PER
1,1,1,4,3,4,-0.23,none-tertiary,level 2,PER
1,1,1,4,4,4,-0.42,none-tertiary,level 1,PER
1,1,1,1,3,4,-0.85,none-tertiary,level 1,PER
1,1,1,3,4,4,-1.76,none-tertiary,level 2,PER
1,1,1,2,3,3,0.24,tertiary,level 1,PER
1,1,4,4,3,3,-0.89,none-tertiary,level 2,PER
3,2,4,2,1,3,-0.85,none-tertiary,level 1,PER
1,1,1,3,1,3,-0.14,none-tertiary,level 1,PER
1,1,1,4,4,4,-0.96,none-tertiary,level 2,PER
2,1,2,4,3,3,-1.3,none-tertiary,level 2,PER
1,1,1,4,3,3,-1.34,none-tertiary,level 1,PER
1,1,1,4,4,4,0.23,none-tertiary,level 2,PER
1,1,2,2,2,1,-0.29,none-tertiary,level 1,PER
2,2,2,3,3,4,-1.34,none-tertiary,level 0,PER
2,2,2,3,3,3,-1.3,none-tertiary,level 1,PER
1,1,1,3,1,3,-1.3,none-tertiary,level 1,PER
1,1,2,2,2,1,-1.72,none-tertiary,level 0,PER
1,1,2,4,4,3,-0.77,none-tertiary,level 2,PER
1,1,3,3,3,3,-0.42,none-tertiary,level 1,PER
1,2,2,3,4,3,-0.79,none-tertiary,level 0,PER
1,2,2,3,2,3,-0.62,none-tertiary,level 1,PER
1,1,1,4,4,4,-0.87,none-tertiary,level 1,PER
1,1,2,4,4,4,-0.73,none-tertiary,level 2,PER
2,2,2,2,3,3,-0.47,tertiary,level 0,PER
2,1,1,2,1,2,-0.41,none-tertiary,level 0,PER
2,2,2,3,2,2,-1.34,none-tertiary,level 0,PER
2,2,2,3,2,1,-0.42,none-tertiary,level 1,PER
1,1,2,1,2,3,-1.44,none-tertiary,level 0,PER
3,3,2,3,2,2,-0.35,none-tertiary,level 0,PER
1,1,1,4,4,4,0.05,none-tertiary,level 0,PER
1,2,1,3,2,3,-1.03,none-tertiary,level 1,PER
1,1,1,4,4,4,-0.6,none-tertiary,level 1,PER
1,1,1,1,1,1,1.27,tertiary,level 0,PER
1,1,1,4,4,4,0.08,tertiary,level 3,PER
1,2,2,3,1,1,-0.37,none-tertiary,level 0,PER
2,3,2,2,2,2,-0.65,none-tertiary,level 0,PER
2,2,2,3,1,3,0.36,none-tertiary,level 0,PER
1,1,1,4,4,4,-0.73,none-tertiary,level 2,PER
2,2,2,2,4,4,0.13,tertiary,level 0,PER
1,2,2,2,1,4,-0.72,none-tertiary,level 0,PER
2,2,2,2,3,2,-0.31,none-tertiary,level 0,PER
1,1,1,1,2,3,-0.42,none-tertiary,level 0,PER
2,1,4,4,4,2,0.44,none-tertiary,level 0,PER
1,1,1,4,4,4,1.31,tertiary,level 2,PER
2,1,1,3,3,3,1.06,tertiary,level 2,PER
2,2,3,2,2,2,-0.12,none-tertiary,level 0,PER
1,1,1,4,4,4,1.38,tertiary,level 2,PER
2,2,2,2,2,3,2.01,tertiary,level 1,PER
1,1,1,3,2,1,-0.48,none-tertiary,level 0,PER
1,1,1,4,4,4,0.38,none-tertiary,level 1,PER
1,1,1,3,3,4,1.27,none-tertiary,level 1,PER
1,1,1,3,4,3,1.81,tertiary,level 1,PER
1,1,2,3,3,3,-0.14,none-tertiary,level 1,PER
1,1,1,4,3,4,-0.19,none-tertiary,level 2,PER
2,2,2,2,2,2,-0.19,none-tertiary,level 0,PER
1,1,1,1,1,1,0.57,none-tertiary,level 0,PER
2,2,2,3,3,4,0.98,none-tertiary,level 2,PER
2,1,2,2,3,1,-1.34,none-tertiary,level 0,PER
1,1,1,4,2,2,-0.6,none-tertiary,level 1,PER
1,1,2,4,4,4,0.83,none-tertiary,level 2,PER
2,1,3,3,1,4,0.57,tertiary,level 1,PER
1,2,1,3,3,3,-0.69,none-tertiary,level 1,PER
1,1,1,4,4,4,-0.37,none-tertiary,level 0,PER
1,1,1,4,2,3,-0.94,none-tertiary,level 1,PER
1,2,2,3,3,3,0.1,none-tertiary,level 0,PER
1,1,1,4,4,2,-0.95,none-tertiary,level 2,PER
1,1,2,1,2,1,0.33,none-tertiary,level 1,PER
2,2,1,3,4,4,-1.44,none-tertiary,level 1,PER
1,1,1,2,2,1,-0.97,none-tertiary,level 1,PER
1,1,2,3,3,3,2.06,tertiary,level 3,PER
2,2,4,4,2,2,1.69,tertiary,level 1,PER
1,1,1,3,4,4,-0.49,none-tertiary,level 1,PER
1,1,1,1,2,3,-0.19,none-tertiary,level 1,PER
1,1,1,4,3,3,-0.69,none-tertiary,level 0,PER
1,1,3,1,1,1,-0.56,none-tertiary,level 0,PER
2,2,2,2,1,1,-0.08,none-tertiary,level 0,PER
1,2,1,4,2,3,0.02,none-tertiary,level 1,PER
1,2,3,4,3,1,-0.73,none-tertiary,level 0,PER
1,1,2,3,3,2,-0.69,none-tertiary,level 1,PER
1,1,1,4,4,3,-0.35,none-tertiary,level 0,PER
1,2,2,4,3,3,-0.23,none-tertiary,level 0,PER
2,2,2,2,2,2,-1.14,none-tertiary,level 0,PER
4,1,1,2,2,2,-0.31,none-tertiary,level 0,PER
2,2,3,3,2,2,0.27,none-tertiary,level 1,PER
2,2,1,3,2,3,-0.73,none-tertiary,level 0,PER
2,1,2,2,3,3,0.02,none-tertiary,level 0,PER
1,1,1,4,4,4,0.57,none-tertiary,level 1,PER
2,3,3,2,2,1,-0.73,none-tertiary,level 0,PER
1,1,1,3,2,3,-0.74,none-tertiary,level 1,PER
1,1,1,4,4,4,-0.9,none-tertiary,level 2,PER
1,1,1,3,2,2,-0.9,none-tertiary,level 0,PER
1,1,1,3,1,1,-0.23,none-tertiary,level 0,PER
2,2,2,3,3,3,0.31,tertiary,level 2,PER
1,1,1,3,3,2,0.89,none-tertiary,level 2,PER
1,2,2,3,3,2,0.18,none-tertiary,level 1,PER
1,1,2,4,2,3,-0.87,none-tertiary,level 1,PER
1,1,1,4,4,4,0.23,none-tertiary,level 1,PER
1,1,1,4,4,4,1.23,tertiary,level 2,PER
2,1,1,3,4,3,-0.31,none-tertiary,level 1,PER
2,2,1,2,1,1,0.34,tertiary,level 0,PER
1,2,1,4,4,4,1.06,tertiary,level 2,PER
1,1,1,3,3,3,1.17,tertiary,level 2,PER
1,1,1,3,4,3,-0.56,none-tertiary,level 2,PER
1,1,1,3,2,2,-0.54,none-tertiary,level 1,PER
1,2,1,4,1,3,0.38,none-tertiary,level 0,PER
1,1,2,3,2,3,-0.73,none-tertiary,level 2,PER
3,3,2,4,3,3,0.3,none-tertiary,level 1,PER
3,1,1,2,2,3,-0.87,none-tertiary,level 1,PER
1,1,1,3,3,3,-0.57,none-tertiary,level 1,PER
1,1,1,2,1,2,1.17,tertiary,level 0,PER
1,1,1,4,4,1,-0.31,none-tertiary,level 1,PER
1,1,2,3,3,3,1.69,tertiary,level 1,PER
1,1,1,4,4,4,-0.44,none-tertiary,level 2,PER
1,2,1,3,1,2,-0.22,none-tertiary,level 1,PER
1,1,1,4,4,4,1.31,tertiary,level 2,PER
2,2,2,2,2,2,-0.41,none-tertiary,level 0,PER
1,2,1,3,1,1,0.89,tertiary,level 1,PER
1,1,1,2,3,4,0.69,tertiary,level 1,PER
2,1,1,3,3,3,-0.74,none-tertiary,level 2,PER
1,2,1,3,2,2,0.65,tertiary,level 0,PER
1,1,1,4,4,2,0.85,tertiary,level 3,PER
1,1,2,3,3,3,0.23,none-tertiary,level 1,PER
1,1,2,3,3,3,1.29,tertiary,level 1,PER
1,1,1,3,2,2,0.36,none-tertiary,level 2,PER
1,1,1,4,3,4,1,tertiary,level 2,PER
1,1,1,4,4,4,1.81,tertiary,level 2,PER
2,1,1,4,3,3,0.43,none-tertiary,level 2,PER
3,2,2,2,2,2,0.38,none-tertiary,level 1,PER
2,1,1,4,4,4,1.29,tertiary,level 1,PER
1,1,1,4,2,2,-0.5,none-tertiary,level 2,PER
2,1,2,3,2,3,1.18,tertiary,level 1,PER
1,1,1,3,4,4,2.07,tertiary,level 1,PER
1,1,1,3,4,4,0.15,none-tertiary,level 3,PER
2,2,1,3,2,3,1.06,tertiary,level 1,PER
2,2,2,3,2,3,-0.32,none-tertiary,level 3,PER
1,1,1,3,3,3,0.57,tertiary,level 2,PER
2,1,1,4,3,3,1.02,tertiary,level 2,PER
2,2,2,3,3,2,1.56,tertiary,level 2,PER
2,2,1,4,2,2,0.31,none-tertiary,level 0,PER
1,1,1,4,4,3,0.85,tertiary,level 3,PER
1,1,1,4,4,4,1.38,tertiary,level 3,PER
1,1,1,4,3,3,2.05,tertiary,level 3,PER
2,2,1,2,1,2,0,none-tertiary,level 1,PER
1,1,1,4,4,3,0.96,none-tertiary,level 2,PER
1,1,1,3,3,3,0.96,none-tertiary,level 3,PER
1,1,1,4,1,1,0.52,tertiary,level 0,PER
1,1,1,4,4,3,0.53,none-tertiary,level 2,PER
1,1,1,3,3,4,-0.52,none-tertiary,level 2,PER
1,1,4,4,4,4,1.32,tertiary,level 3,PER
1,1,1,3,3,4,0.33,none-tertiary,level 2,PER
1,1,1,3,3,4,1.69,tertiary,level 2,PER
2,1,1,3,3,4,-0.78,none-tertiary,level 1,PER
1,1,1,3,3,3,0.38,none-tertiary,level 1,PER
1,1,1,4,4,4,0.23,none-tertiary,level 1,PER
1,1,2,4,3,4,2.52,tertiary,level 2,PER
2,2,3,3,3,3,0.33,none-tertiary,level 1,PER
1,1,1,4,3,4,0.71,none-tertiary,level 3,PER
2,3,2,4,4,4,-0.45,none-tertiary,level 2,PER
1,1,1,4,1,4,1.02,tertiary,level 1,PER
1,1,1,4,4,4,0.7,tertiary,level 2,PER
1,2,3,4,4,4,0.78,none-tertiary,level 2,PER
1,1,1,3,3,4,0.42,tertiary,level 2,PER
1,1,2,4,2,1,1.44,tertiary,level 0,PER
1,1,1,4,4,4,0.74,tertiary,level 3,PER
1,1,1,4,4,4,1.02,tertiary,level 3,PER
1,1,1,4,4,4,2.52,tertiary,level 0,PER
2,1,1,4,4,4,1.68,tertiary,level 2,PER
1,2,2,2,3,3,0.53,none-tertiary,level 2,PER
1,1,2,4,3,4,0.37,none-tertiary,level 1,PER
2,2,2,3,3,3,-0.65,none-tertiary,level 1,PER
1,1,1,4,4,4,1.34,none-tertiary,level 1,PER
1,1,1,4,2,3,1.38,tertiary,level 2,PER
1,1,1,4,4,4,2.15,tertiary,level 1,PER
1,1,1,4,4,4,2.06,tertiary,level 3,PER
1,1,2,2,2,3,1.02,tertiary,level 1,PER
1,1,1,4,3,4,0.68,none-tertiary,level 2,PER
1,2,2,3,4,2,-1.06,none-tertiary,level 0,PER
1,1,1,4,4,4,1.32,none-tertiary,level 2,PER
1,1,1,4,4,4,1.16,tertiary,level 2,PER
1,1,1,4,4,4,0.68,none-tertiary,level 3,PER
1,1,1,4,2,4,0.48,none-tertiary,level 2,PER
2,2,2,3,2,3,1.53,tertiary,level 2,PER
1,1,1,4,4,4,1.16,tertiary,level 1,PER
1,1,1,4,4,4,1.53,tertiary,level 3,PER
1,1,1,4,4,4,1.63,tertiary,level 2,PER
2,2,2,3,3,3,0.43,none-tertiary,level 2,PER
1,1,1,4,4,4,0.53,none-tertiary,level 3,PER
1,1,1,4,4,4,1.53,tertiary,level 2,PER
1,1,1,4,4,4,1.53,tertiary,level 3,PER
1,2,1,4,2,4,0.81,none-tertiary,level 1,PER
2,1,2,4,3,2,1.76,tertiary,level 2,PER
1,1,1,4,3,4,1.4,tertiary,level 3,PER
1,1,2,4,4,4,1.66,tertiary,level 3,PER
1,1,1,4,4,4,1.13,tertiary,level 2,PER
1,1,1,3,4,3,0.36,none-tertiary,level 3,PER
1,1,1,4,4,4,1.19,none-tertiary,level 2,PER
1,1,1,4,3,3,0.43,none-tertiary,level 2,PER
1,1,1,4,2,3,0.43,none-tertiary,level 3,PER
3,1,1,4,1,3,0.81,none-tertiary,level 1,PER
2,2,2,3,2,2,1.73,tertiary,level 3,PER
1,1,1,4,4,4,2.06,tertiary,level 3,PER
2,2,2,3,3,3,1.2,tertiary,level 2,PER
4,4,4,1,1,1,2.04,tertiary,level 0,PER
1,1,1,4,4,4,0.72,tertiary,level 2,PER
1,1,1,4,4,4,1.27,none-tertiary,level 3,PER
2,2,2,3,3,3,0.72,tertiary,level 2,PER
2,2,2,3,3,3,-0.27,none-tertiary,level 1,PER
1,1,1,3,4,4,1.63,tertiary,level 2,PER
1,1,1,4,4,3,1.89,tertiary,level 1,PER
1,1,1,4,4,4,1.2,tertiary,level 1,PER
1,1,1,4,1,4,-0.23,none-tertiary,level 1,PER
1,1,1,4,4,4,-0.84,none-tertiary,level 0,PER
2,2,3,3,3,3,-1.72,none-tertiary,level 1,PER
1,1,1,4,4,4,0.28,none-tertiary,level 1,PER
1,1,3,4,4,4,1.94,tertiary,level 2,PER
1,1,1,4,4,3,-0.55,none-tertiary,level 2,PER
1,1,1,4,4,4,0.88,tertiary,level 2,PER
1,1,1,3,3,3,1.29,tertiary,level 1,PER
1,1,1,4,4,4,2.05,tertiary,level 1,PER
1,1,1,4,3,3,0.19,tertiary,level 1,PER
1,1,1,4,4,4,1.76,tertiary,level 2,PER
1,1,4,4,4,4,-0.31,none-tertiary,level 2,PER
1,1,1,4,4,4,-0.7,none-tertiary,level 1,PER
1,1,1,4,4,4,0.98,none-tertiary,level 2,PER
2,2,2,4,2,4,-0.79,none-tertiary,level 1,PER
1,1,1,4,4,4,1.38,tertiary,level 2,PER
1,1,1,4,4,4,-0.23,none-tertiary,level 3,PER
1,2,2,4,3,3,0.21,none-tertiary,level 1,PER
2,1,1,3,3,3,0.56,tertiary,level 0,PER
1,1,1,3,3,3,0.17,tertiary,level 0,PER
1,1,1,4,4,4,0.38,none-tertiary,level 2,PER
3,3,4,1,1,1,-0.91,none-tertiary,level 0,PER
1,1,1,4,4,4,1,tertiary,level 2,PER
1,1,1,4,1,4,1.1,tertiary,level 2,PER
2,1,3,3,3,2,-0.1,none-tertiary,level 1,PER
2,2,2,2,2,3,0.28,none-tertiary,level 2,PER
1,1,1,4,4,4,1.69,tertiary,level 3,PER
1,1,2,1,4,1,-1.25,none-tertiary,level 0,PER
1,2,2,2,3,2,-0.93,none-tertiary,level 0,PER
2,2,2,4,3,3,-1.28,none-tertiary,level 0,PER
2,2,1,4,3,1,-1.72,none-tertiary,level 1,PER
1,1,1,1,1,1,-1.67,none-tertiary,level 0,PER
1,3,3,3,4,4,-0.65,none-tertiary,level 0,PER
1,1,1,3,1,3,-1.72,none-tertiary,level 1,PER
1,1,1,4,4,4,0.35,none-tertiary,level 2,PER
1,1,1,4,4,4,0.1,none-tertiary,level 2,PER
1,1,1,4,4,4,1.51,tertiary,level 2,PER
1,1,1,3,3,3,1.3,tertiary,level 2,PER
1,1,1,4,2,2,-0.77,none-tertiary,level 2,PER
1,1,1,4,3,4,1.76,tertiary,level 3,PER
1,1,1,4,1,4,1.27,tertiary,level 1,PER
1,1,1,4,4,4,1.32,tertiary,level 3,PER
1,1,1,4,4,4,1.31,tertiary,level 3,PER
1,2,3,4,4,4,0.38,none-tertiary,level 2,PER
1,1,2,4,4,4,2.06,tertiary,level 3,PER
1,1,1,4,4,4,0.4,none-tertiary,level 3,PER
1,1,1,4,2,3,0.29,none-tertiary,level 3,PER
2,1,2,3,3,4,-0.26,none-tertiary,level 2,PER
1,1,1,4,4,4,2.19,tertiary,level 3,PER
1,1,1,4,4,4,1.24,none-tertiary,level 2,PER
1,1,2,4,3,4,0.96,none-tertiary,level 3,PER
1,2,2,4,4,3,0.96,none-tertiary,level 1,PER
1,1,1,4,3,3,2.06,tertiary,level 2,PER
2,1,1,3,2,3,0.59,tertiary,level 2,PER
1,1,1,4,4,4,0.89,none-tertiary,level 1,PER
1,2,1,4,4,4,1.18,tertiary,level 2,PER
1,2,1,4,4,3,0.8,none-tertiary,level 2,PER
1,1,1,4,4,4,2.19,tertiary,level 3,PER
1,1,4,4,4,4,0,none-tertiary,level 1,PER
1,1,1,4,3,4,-1.18,none-tertiary,level 2,PER
1,1,1,4,4,4,-0.54,none-tertiary,level 3,PER
1,1,1,3,3,4,0.66,tertiary,level 2,PER
1,2,1,3,1,2,-0.78,none-tertiary,level 1,PER
1,1,2,1,2,2,-0.97,none-tertiary,level 0,PER
1,1,1,4,3,4,0.66,tertiary,level 1,PER
2,3,3,3,2,2,-1.09,none-tertiary,level 1,PER
1,2,1,4,2,4,-0.94,none-tertiary,level 1,PER
1,2,2,3,3,4,-0.23,none-tertiary,level 2,PER
1,1,1,4,4,4,-0.23,none-tertiary,level 1,PER
1,1,1,4,4,3,-1.26,none-tertiary,level 1,PER
1,1,2,3,3,3,-1.34,none-tertiary,level 1,PER
2,2,3,3,2,2,-0.59,none-tertiary,level 0,PER
3,2,2,4,3,3,-1.34,none-tertiary,level 1,PER
2,1,1,4,4,3,0.27,none-tertiary,level 2,PER
2,2,2,2,2,1,-1.3,none-tertiary,level 1,PER
1,2,2,4,4,4,-0.77,none-tertiary,level 1,PER
2,1,1,3,2,3,-0.93,none-tertiary,level 1,PER
1,1,1,4,4,4,-0.97,none-tertiary,level 0,PER
1,1,1,4,4,4,-1.34,none-tertiary,level 2,PER
2,2,2,4,2,3,-0.17,none-tertiary,level 1,PER
1,1,1,4,2,4,0.34,none-tertiary,level 2,PER
1,2,1,3,2,3,0,none-tertiary,level 1,PER
1,1,1,4,4,2,-0.19,none-tertiary,level 1,PER
1,1,1,3,3,4,-0.52,none-tertiary,level 2,PER
2,2,2,3,3,3,0.52,tertiary,level 0,PER
2,1,1,3,2,3,0.43,none-tertiary,level 1,PER
2,1,1,3,2,3,-0.19,none-tertiary,level 2,PER
1,1,1,1,1,1,0.61,none-tertiary,level 0,PER
1,1,1,1,1,1,0.63,none-tertiary,level 2,PER
1,1,1,3,3,3,0.15,none-tertiary,level 1,PER
1,1,1,4,4,4,0.82,tertiary,level 1,PER
2,2,2,3,1,3,0.11,none-tertiary,level 1,PER
1,1,1,4,4,4,-0.48,none-tertiary,level 1,PER
1,1,1,3,1,3,-0.08,none-tertiary,level 2,PER
2,2,2,3,2,3,-1.34,none-tertiary,level 1,PER
2,3,2,2,3,3,-0.69,none-tertiary,level 1,PER
2,2,4,3,3,4,-1.19,none-tertiary,level 1,PER
1,1,1,4,2,4,-0.03,none-tertiary,level 2,PER
1,1,1,4,4,4,-0.04,none-tertiary,level 3,PER
1,1,1,4,4,4,-0.19,none-tertiary,level 2,PER
1,1,1,3,3,3,1.3,tertiary,level 2,PER
1,1,1,4,4,4,0.47,tertiary,level 2,PER
1,2,1,3,2,3,-0.74,none-tertiary,level 1,PER
2,1,1,3,2,3,0.57,none-tertiary,level 1,PER
1,1,2,3,3,4,-0.42,none-tertiary,level 2,PER
1,1,1,4,3,4,-0.65,none-tertiary,level 2,PER
1,1,1,4,4,4,-0.42,none-tertiary,level 2,PER
1,1,1,4,3,3,0.19,none-tertiary,level 2,PER
1,1,1,3,3,3,0.01,none-tertiary,level 1,PER
2,2,1,3,3,3,0.32,none-tertiary,level 1,PER
2,2,2,2,1,2,2.27,tertiary,level 1,PER
1,1,1,3,3,3,-1.08,none-tertiary,level 1,PER
1,1,1,3,3,3,0.86,tertiary,level 2,PER
2,2,1,4,4,3,0,none-tertiary,level 1,PER
2,2,2,3,3,3,0.61,none-tertiary,level 2,PER
1,1,1,4,4,4,0.62,none-tertiary,level 3,PER
1,1,1,4,3,4,1.02,tertiary,level 1,PER
1,1,1,4,4,4,1.27,none-tertiary,level 3,PER
2,2,2,4,3,2,-0.05,none-tertiary,level 1,PER
1,1,1,1,4,4,1.56,tertiary,level 2,PER
1,1,1,3,3,3,0.95,tertiary,level 2,PER
1,2,1,3,3,4,-0.42,none-tertiary,level 2,PER
1,1,2,4,2,4,0.01,none-tertiary,level 1,PER
2,2,2,3,2,3,-0.98,none-tertiary,level 2,PER
1,1,2,4,1,2,-0.92,none-tertiary,level 0,PER
1,2,2,2,1,1,-0.51,none-tertiary,level 0,PER
2,1,1,3,3,2,-0.77,none-tertiary,level 1,PER
1,1,1,3,3,3,-0.9,none-tertiary,level 0,PER
2,1,1,2,2,2,-0.29,none-tertiary,level 0,PER
1,1,1,3,2,3,-0.19,none-tertiary,level 0,PER
1,1,3,4,4,1,0.91,tertiary,level 0,PER
2,2,1,2,3,4,0.48,none-tertiary,level 0,PER
1,2,1,2,4,2,0.44,none-tertiary,level 0,PER
2,1,1,4,1,2,-1.28,none-tertiary,level 0,PER
1,1,1,3,3,3,-0.84,none-tertiary,level 0,PER
1,1,3,1,3,3,-0.49,none-tertiary,level 1,PER
1,2,1,3,1,3,-0.11,tertiary,level 0,PER
2,2,2,2,2,2,1.23,tertiary,level 0,PER
1,1,1,1,1,1,-0.04,tertiary,level 0,PER
2,2,2,2,2,2,-0.73,none-tertiary,level 0,PER
1,1,1,4,4,4,-1.87,none-tertiary,level 0,PER
1,1,1,1,1,1,-1.11,none-tertiary,level 0,PER
1,1,2,3,2,2,0.35,none-tertiary,level 1,PER
1,1,2,4,4,1,1.17,tertiary,level 1,PER
1,1,1,4,3,3,1.09,none-tertiary,level 3,PER
2,2,1,3,3,3,0.93,tertiary,level 0,PER
2,2,2,1,1,2,1.38,tertiary,level 2,PER
1,1,1,4,4,3,0.68,tertiary,level 2,PER
3,3,1,2,1,3,0.11,none-tertiary,level 1,PER
1,1,1,1,1,1,-0.19,tertiary,level 1,PER
4,2,4,4,2,2,-0.04,tertiary,level 0,PER
1,2,1,4,2,4,-0.57,none-tertiary,level 2,PER
1,2,1,4,2,4,0.34,tertiary,level 1,PER
1,1,1,4,4,4,1,tertiary,level 2,PER
1,1,3,4,3,2,0.66,none-tertiary,level 2,PER
1,1,1,3,1,3,-0.97,none-tertiary,level 1,PER
1,1,1,4,3,3,1.02,none-tertiary,level 3,PER
1,1,1,4,4,4,1.07,tertiary,level 2,PER
1,1,1,1,1,1,-0.6,none-tertiary,level 0,PER
1,1,1,4,4,4,-0.51,none-tertiary,level 2,PER
1,1,1,4,4,4,0.82,tertiary,level 3,PER
1,1,1,4,1,4,-0.21,none-tertiary,level 1,PER
1,1,1,4,4,4,-0.38,none-tertiary,level 2,PER
1,1,4,4,4,3,-1.21,none-tertiary,level 1,PER
1,1,1,4,2,4,0.26,none-tertiary,level 1,PER
1,1,1,1,2,1,2.19,tertiary,level 0,PER
1,1,1,4,4,4,0.57,none-tertiary,level 1,PER
2,1,1,3,4,4,-0.37,none-tertiary,level 2,PER
1,1,1,4,4,4,0.15,none-tertiary,level 2,PER
1,1,1,4,4,4,1.02,tertiary,level 3,PER
1,1,1,4,4,4,-0.7,none-tertiary,level 2,PER
1,1,1,4,4,4,0.19,none-tertiary,level 2,PER
1,1,1,4,4,4,0.27,tertiary,level 2,PER
1,1,1,4,1,1,-0.56,none-tertiary,level 0,PER
1,1,1,4,4,4,0.61,none-tertiary,level 1,PER
1,1,2,3,3,3,-0.19,none-tertiary,level 1,PER
2,1,1,4,4,4,0.59,tertiary,level 1,PER
2,1,1,2,2,1,0.25,none-tertiary,level 2,PER
2,2,2,3,3,3,1.31,tertiary,level 1,PER
1,1,1,4,4,4,0.01,none-tertiary,level 3,PER
1,1,1,4,4,3,0.45,none-tertiary,level 2,PER
1,1,1,3,3,3,-0.29,none-tertiary,level 2,PER
1,1,1,3,3,4,1.23,tertiary,level 2,PER
1,1,1,3,3,3,1.07,tertiary,level 2,PER
1,1,1,4,4,4,0.38,none-tertiary,level 1,PER
2,2,2,3,3,3,0.15,none-tertiary,level 0,PER
1,1,1,4,3,3,0.87,none-tertiary,level 3,PER
1,1,1,3,3,2,-0.31,none-tertiary,level 1,PER
2,2,2,3,3,3,1.15,tertiary,level 2,PER
2,2,2,3,2,3,1.02,none-tertiary,level 3,PER
1,1,2,3,3,3,-0.75,none-tertiary,level 3,PER
2,1,2,3,2,3,0.1,none-tertiary,level 1,PER
1,1,1,4,4,3,0.84,tertiary,level 2,PER
1,1,1,4,4,4,-1.25,none-tertiary,level 2,PER
1,1,1,4,4,4,-0.05,none-tertiary,level 2,PER
1,1,1,4,4,4,1.31,tertiary,level 1,PER
1,1,1,4,4,4,0.8,none-tertiary,level 1,PER
1,1,1,4,4,1,0.38,none-tertiary,level 0,PER
1,1,1,4,3,4,1.06,tertiary,level 2,PER
1,1,1,4,4,4,1.65,none-tertiary,level 2,PER
2,2,2,3,3,3,1.4,tertiary,level 1,PER
1,1,1,4,4,4,-0.31,none-tertiary,level 2,PER
2,2,2,3,3,3,-1.05,none-tertiary,level 2,PER
1,1,1,4,2,4,0.01,none-tertiary,level 1,PER
1,1,1,4,4,4,0.11,none-tertiary,level 2,PER
2,1,1,3,3,3,1.22,tertiary,level 1,PER
1,1,1,4,4,4,0.23,none-tertiary,level 2,PER
1,1,1,3,3,4,2.06,tertiary,level 1,PER
1,1,1,4,4,4,-0.56,none-tertiary,level 2,PER
1,1,1,1,3,4,-0.6,none-tertiary,level 1,PER
1,1,1,4,2,4,-1.3,none-tertiary,level 1,PER
1,1,1,3,3,2,-0.12,none-tertiary,level 1,PER
1,1,2,3,2,2,-0.42,none-tertiary,level 0,PER
1,2,2,3,3,3,-0.14,none-tertiary,level 1,PER
1,1,1,3,3,4,-0.65,none-tertiary,level 1,PER
1,1,1,4,4,4,0.01,none-tertiary,level 2,PER
1,1,1,4,4,4,0.26,none-tertiary,level 1,PER
1,1,1,4,2,4,-0.9,none-tertiary,level 1,PER
1,2,1,3,3,3,0.05,none-tertiary,level 0,PER
1,1,1,1,3,3,-0.65,none-tertiary,level 1,PER
1,1,1,4,3,4,-0.52,none-tertiary,level 1,PER
1,2,2,1,1,1,-0.27,none-tertiary,level 1,PER
1,1,1,4,4,3,1.39,none-tertiary,level 2,PER
4,4,4,4,3,3,0.84,tertiary,level 1,PER
1,2,1,1,3,2,0.24,none-tertiary,level 1,PER
1,1,2,3,3,3,1.06,tertiary,level 2,PER
2,2,3,3,2,1,-0.74,none-tertiary,level 0,PER
1,1,2,3,3,3,2.15,tertiary,level 1,PER
1,1,1,4,4,3,0.66,none-tertiary,level 2,PER
1,1,2,4,3,3,-0.07,none-tertiary,level 1,PER
1,2,2,3,1,1,-0.37,none-tertiary,level 1,PER
1,2,1,4,3,3,0.73,none-tertiary,level 1,PER
1,1,1,3,2,2,1.21,none-tertiary,level 1,PER
1,2,1,3,1,2,-0.31,none-tertiary,level 2,PER
1,1,1,4,2,3,-0.72,none-tertiary,level 1,PER
