id,idcntry,mat,len,cie,dep,rur,sex,age,edm,edp,s01,s02,s03,s04,s05,s06,s07,b01,b02,b03,b04,b05,b06,b07,b08,bok,am1,am2,am3,as1,as2,as3,re1,re2,re3,re4,re5,re6,re7,ma1,ma2,ma3,ma4,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,rep,v01,v02,v03,v04,v05,v06
15260350201,152,1007.09838415554,698.831227300814,665.591702244863,0,0,0,12,2,2,1,1,1,1,1,1,1,3,1,2,2,1,0,3,1,2,3,2,2,1,1,2,2,3,3,3,3,3,2,3,2,3,2,2,1,3,2,3,3,2,2,2,3,3,3,1,0,0,0,0,0,0
15260070114,152,792.771434186544,857.424671279448,749.224327285214,0,0,1,12,4,4,1,1,1,0,1,1,1,3,1,2,1,1,3,0,0,5,3,2,3,2,2,1,2,2,3,3,3,3,3,2,3,2,2,2,2,3,3,2,3,3,3,2,2,3,2,1,0,0,0,0,0,0
15260260139,152,568.580688040239,696.006021852582,664.221162044796,0,0,0,12,3,1,1,1,1,1,1,1,1,2,1,0,1,1,1,2,0,1,2,3,2,2,2,1,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,0,0
15261540103,152,729.34512063229,763.331321493914,732.506338614645,1,0,0,13,3,3,1,1,1,0,1,0,1,3,1,1,1,1,2,0,1,2,3,2,3,2,2,2,2,2,2,2,1,1,1,2,2,2,3,2,2,3,2,2,2,3,1,3,2,2,2,2,0,0,0,1,0,0
15261030107,152,944.322253606283,712.603133311372,704.440859011235,1,0,0,12,6,5,1,1,0,0,1,1,1,2,3,1,1,1,0,3,1,6,3,1,2,1,1,1,1,2,1,1,1,1,2,2,3,2,3,2,2,2,2,3,1,2,2,1,2,2,2,1,0,0,0,0,0,0
15261050110,152,977.263164611143,921.2830252568,910.169896640932,1,0,0,12,5,5,1,1,1,1,1,1,1,3,3,3,1,1,2,3,2,6,2,2,2,2,1,1,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,0,0,0,0,0,0
15260160122,152,835.480741482186,789.787448899724,826.489401061913,0,0,1,12,3,3,1,1,1,NA,1,1,NA,2,1,1,1,1,3,0,1,3,2,3,NA,2,1,1,3,2,2,2,2,2,2,3,3,2,2,2,1,2,2,2,2,2,2,3,3,2,2,1,0,0,0,0,0,0
15260320230,152,669.315890989793,630.976475564132,632.327097231259,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15261420120,152,725.406787510287,787.895636127489,783.38611365402,1,0,0,11,3,NA,1,1,1,1,1,0,1,2,0,0,1,1,1,0,1,6,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,3,1,3,3,2,1,3,3,1,1,1,1,1,0,0
15261210316,152,932.503930562214,921.2830252568,660.069058637759,1,0,0,12,5,5,1,1,1,1,1,1,1,3,2,2,1,1,2,2,1,5,3,2,3,2,1,1,2,2,2,2,2,2,1,3,3,2,3,1,1,1,2,2,2,1,1,1,2,3,2,1,0,0,0,0,0,0
15261790405,152,758.481775739456,774.412789467286,743.800042847179,1,0,0,12,2,2,1,1,1,1,1,1,1,3,2,1,1,1,0,1,1,5,2,2,2,2,2,1,2,3,3,1,2,3,2,3,3,2,2,3,2,3,3,3,2,2,2,1,3,1,3,1,0,0,0,1,0,0
15241170103,152,758.772746464551,754.46955187973,873.065067817392,1,0,0,12,5,5,1,1,1,1,0,1,1,2,2,3,1,1,2,1,1,6,3,2,2,2,2,1,3,2,1,1,2,2,2,2,3,2,3,2,2,1,2,1,1,3,2,1,1,2,2,1,0,0,0,0,0,0
15261710102,152,775.302359483749,741.642854517584,663.723741187988,1,0,1,13,3,5,1,1,1,1,1,1,1,3,3,1,2,1,0,3,2,6,3,2,3,1,1,1,2,2,3,2,2,NA,2,3,2,3,3,3,3,2,2,2,2,2,1,2,2,2,3,1,0,0,0,1,0,0
15261920134,152,769.844731858955,748.422701976674,678.283429295999,1,1,1,12,NA,NA,1,1,1,0,0,0,0,NA,NA,1,1,1,3,0,0,2,2,3,2,1,1,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,NA,3,2,2,2,3,3,2,2,1,0,0,0,0,0,0
15260130122,152,678.080195869449,716.985519714093,598.407632559453,0,0,0,12,6,6,1,1,1,0,1,1,1,3,3,2,1,1,0,3,0,2,3,1,3,2,2,2,3,3,3,1,NA,3,2,2,3,1,2,1,1,1,2,1,1,3,2,1,1,2,1,1,1,1,1,1,0,0
15260060112,152,696.479553042866,685.247661508231,586.387609441172,0,0,0,14,NA,NA,1,1,1,0,1,0,0,3,2,0,2,1,0,3,0,6,3,2,3,2,1,1,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,0,0,0,1,1,0
15261590224,152,679.791176766517,771.520866736981,535.649924855406,1,0,1,12,2,2,1,1,NA,1,1,1,1,3,1,1,1,2,3,2,0,2,3,1,3,1,1,1,2,2,2,1,2,2,1,2,3,2,2,2,3,1,2,2,3,2,3,3,3,2,2,1,0,0,0,1,0,0
15260380319,152,799.820972702492,858.040399938525,841.20973212991,0,0,1,12,6,6,1,1,1,1,1,1,NA,1,2,1,1,3,1,1,3,3,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,1,2,2,1,0,0,0,0,0,0
15241140120,152,758.772746464551,896.636802850535,960.826169157637,1,0,0,12,6,6,1,1,NA,1,1,1,1,2,1,2,1,1,0,3,1,2,3,2,2,1,1,1,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,3,2,2,1,1,3,3,3,1,0,0,1,0,0,0
15241440112,152,669.315890989793,669.566631010833,696.076945443166,1,0,0,12,6,6,1,1,1,1,1,0,1,3,1,1,1,1,0,0,0,4,2,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,2,3,3,3,3,3,2,1,0,0,0,1,0,0
15261920107,152,944.322253606283,845.207036169785,924.026853924325,1,1,1,12,3,3,1,1,1,0,1,1,1,3,1,1,1,1,1,3,1,5,3,2,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,1,0,0,0,0,0,0
15261220119,152,984.587215282946,1051.81699479446,1026.00723369426,1,0,0,12,4,5,1,1,1,1,1,1,1,3,2,3,1,1,2,3,3,6,2,2,2,2,3,1,2,2,1,1,2,2,2,2,2,3,2,3,1,1,2,2,2,2,1,2,2,3,3,1,1,1,0,1,0,0
15261510131,152,696.479553042866,698.831227300814,628.433773981081,1,0,0,12,4,4,1,1,1,1,1,1,1,3,2,1,1,1,0,3,1,2,3,2,2,1,1,2,2,2,2,2,2,3,2,2,3,2,3,1,2,3,3,2,3,3,2,1,2,2,2,1,0,0,0,0,0,0
15241730341,152,774.07309766787,863.450270478581,764.180669159736,1,0,0,12,5,5,1,1,NA,1,1,0,1,3,3,3,1,1,1,3,1,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,1,2,1,1,NA,0,0,0,0
15261390130,152,792.771434186544,811.726714003948,732.934290711769,1,0,0,13,3,NA,1,1,1,NA,1,1,1,1,2,2,1,1,0,1,0,4,3,2,2,1,2,1,3,3,3,2,2,3,3,3,3,2,2,2,1,3,3,3,3,2,1,1,2,2,2,2,0,0,0,0,0,0
15241730324,152,1036.60858841237,972.404916702324,969.911438875634,1,0,0,12,5,5,1,1,1,0,0,0,1,3,1,3,1,2,3,0,2,6,2,2,3,1,1,1,2,2,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,1,0,0,1,1,0,0
15261500223,152,786.576629165057,771.440359779417,793.59660449715,1,0,1,12,2,5,1,1,1,0,1,1,1,3,2,3,1,1,0,3,0,3,2,3,1,1,1,1,3,3,3,3,3,3,2,3,2,3,1,2,2,2,2,2,3,3,1,2,1,2,2,1,0,0,0,1,1,0
15260770105,152,836.438130653331,834.710937142608,753.317023249181,0,1,1,12,2,NA,1,1,1,0,0,0,1,2,1,2,1,1,2,2,1,5,1,3,2,1,1,1,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,2,2,2,2,2,1,0,0,0,0,0,0
15260180206,152,723.520659555658,680.846579952477,765.811031204051,0,0,0,13,2,NA,1,1,1,0,1,1,1,2,2,1,1,1,1,2,0,3,3,2,3,2,1,1,2,2,3,3,2,3,2,3,3,3,2,3,2,3,3,3,2,3,2,2,3,2,3,1,0,0,0,0,0,0
15261070323,152,1020.5022917693,1079.23855343141,1150,1,0,1,12,5,5,1,1,1,1,1,1,1,2,2,3,1,1,1,3,1,6,3,3,2,1,2,1,3,3,3,2,3,3,2,3,2,3,2,2,2,1,2,3,3,2,1,2,2,2,2,1,0,0,0,0,0,0
15261680234,152,868.7581507888,922.415352957761,994.371805659615,1,0,1,12,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,3,1,2,1,3,3,3,2,3,3,3,3,2,3,2,2,2,1,3,3,2,3,2,3,2,3,3,1,0,0,0,0,0,0
15241040108,152,784.854428123014,829.873710286403,821.19714889962,1,0,0,12,NA,NA,1,1,1,1,1,1,1,3,1,2,2,1,0,3,2,4,3,3,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,2,3,3,3,1,0,0,0,0,0,0
15260310125,152,924.402929010597,754.584712947235,754.755959887372,0,0,0,12,2,3,1,1,0,0,0,1,1,1,1,1,1,1,2,1,1,6,2,2,2,1,1,1,3,3,3,2,3,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,3,3,1,0,0,0,0,0,0
15261370114,152,743.275791584459,699.937958042216,744.345111642711,1,0,1,12,3,3,1,1,1,1,1,1,1,3,2,1,1,1,3,3,0,6,3,3,3,1,1,1,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,1,0,0,0,1,0,0
15260820125,152,703.730029578287,819.979720118117,774.09406277467,0,1,0,12,3,4,1,1,NA,NA,1,1,1,3,2,1,2,2,3,3,0,5,3,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,1,3,3,3,3,1,0,0,0,0,0,1
15241730312,152,932.503930562214,921.2830252568,937.980165219589,1,0,0,12,5,5,1,1,1,1,1,1,1,3,1,3,1,1,3,3,1,6,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,2,3,1,0,0,0,0,0,0
15261350111,152,763.303074123821,763.331321493914,840.774958028732,1,0,0,13,3,2,1,1,1,0,0,0,1,2,1,0,1,1,1,0,0,6,3,2,2,1,2,1,2,3,2,2,3,3,3,3,3,3,2,2,2,3,2,2,1,2,1,2,2,2,3,2,0,0,0,1,0,0
15261240123,152,836.438130653331,1070.33153553383,840.774958028732,1,0,1,12,4,4,1,1,1,1,1,1,1,3,2,3,1,1,0,3,2,5,3,2,1,1,1,1,2,2,2,1,2,2,1,3,3,3,2,1,2,2,2,1,2,2,2,2,1,2,2,1,0,0,0,0,0,0
15261510120,152,675.366686315516,771.520866736981,540.466706925981,1,0,1,12,6,6,1,1,1,1,1,1,1,3,3,3,2,1,0,3,1,6,3,2,2,1,1,1,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,1,2,3,2,2,3,3,1,0,0,0,0,0,1
15260300128,152,821.042100412233,784.97010668571,715.91883067435,0,0,1,12,3,3,1,1,1,0,1,1,1,3,1,2,1,1,0,3,0,2,2,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,2,3,2,2,2,3,3,3,1,0,0,0,0,0,0
15261630223,152,953.681304580454,915.605042792663,910.169896640932,1,0,0,12,6,5,1,1,1,1,1,1,1,3,2,3,1,2,2,2,2,4,3,2,3,2,1,1,2,3,2,1,2,3,2,2,2,3,3,2,1,2,2,3,2,3,2,2,2,3,3,1,0,0,0,1,0,0
15261460133,152,763.303074123821,829.873710286403,953.467652909692,1,0,1,13,2,3,1,1,1,0,1,0,1,1,2,1,1,1,1,3,0,6,3,2,3,1,1,1,2,3,3,2,3,3,2,2,3,3,3,3,3,3,3,2,1,2,3,3,2,2,3,2,0,0,0,1,0,0
15261450134,152,786.576629165057,754.46955187973,754.755959887372,1,0,0,12,6,6,1,1,1,0,0,0,1,3,2,2,1,1,3,0,1,4,3,2,2,1,2,2,3,3,3,2,2,3,3,3,3,3,2,3,2,3,2,3,2,3,2,2,2,2,2,1,0,0,0,0,0,0
15260690104,152,775.302359483749,669.240310231574,642.289120208361,0,1,1,12,2,3,NA,NA,NA,NA,NA,0,1,2,0,1,2,2,1,3,2,3,2,3,2,1,1,1,2,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,1,0,0,0,0,0,0
15261450125,152,904.320183852272,791.599892435478,817.750191520322,1,0,0,12,3,3,1,1,1,1,1,1,1,3,2,1,1,1,2,3,1,4,2,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,3,3,1,0,0,0,0,0,0
15261650244,152,803.576182068136,810.175991931238,855.008450839654,1,0,1,12,5,4,1,1,1,0,0,1,1,3,1,1,1,1,2,1,1,6,3,2,2,1,1,1,2,2,3,2,2,2,2,2,1,2,2,2,3,2,2,2,2,3,2,3,2,2,2,1,0,0,0,1,0,0
15260640106,152,835.480741482186,789.787448899724,873.065067817392,0,1,0,12,2,2,1,1,1,0,0,0,1,3,2,1,1,1,3,0,1,3,2,2,2,2,1,1,3,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0
15261190422,152,712.812180507236,845.207036169785,765.544228786245,1,0,0,12,3,5,1,1,1,1,1,1,1,2,1,1,1,1,0,3,2,2,3,2,3,1,2,1,2,3,2,2,2,3,1,3,3,2,3,2,1,3,2,2,2,3,2,3,2,2,2,2,0,0,0,0,0,0
15260760115,152,562.637621852716,599.868622330838,765.544228786245,0,1,0,13,6,6,1,1,1,0,1,0,1,3,2,0,1,1,2,0,0,3,2,2,2,1,1,2,2,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,1,2,1,0,0,NA,1,0,0
15260180204,152,736.928548663219,754.584712947235,754.755959887372,0,0,0,13,NA,NA,1,1,0,0,0,0,0,3,2,2,1,1,0,3,0,2,3,2,2,1,1,1,1,2,3,2,2,3,3,3,3,3,2,3,2,3,3,3,3,2,2,2,2,2,3,1,0,0,0,0,0,0
15260320204,152,728.898184803912,824.283531453676,765.544228786245,0,0,1,12,6,6,1,1,1,1,1,1,1,3,1,2,1,1,2,2,1,4,3,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0,0,0,1,0,0
15261790426,152,739.289227960425,680.846579952477,713.512552266962,1,0,0,14,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,6,2,2,3,2,2,1,3,3,2,2,2,3,2,3,3,3,2,2,2,2,3,2,3,2,2,2,2,3,3,4,0,0,1,1,0,0
15261110121,152,669.315890989793,682.652865440504,696.076945443166,1,0,0,13,5,5,1,1,1,1,1,1,1,3,2,1,2,2,0,3,2,5,2,3,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0
15260970224,152,803.576182068136,738.847160220236,715.91883067435,1,0,0,12,5,5,1,1,1,0,1,1,1,3,2,3,1,1,0,3,2,6,2,2,2,1,1,1,3,2,3,1,3,1,1,3,3,3,2,3,3,3,1,3,2,2,1,3,1,2,2,1,0,0,0,0,0,0
15261760214,152,1081.66461165825,857.424671279448,846.947584308789,1,0,1,12,4,5,1,1,1,1,1,1,1,3,2,3,1,1,0,3,2,5,2,2,1,1,1,1,3,2,1,1,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,2,2,2,2,1,0,0,0,0,0,0
15241730333,152,758.481775739456,805.359816580475,824.852634341359,1,0,1,12,4,6,1,1,1,1,1,1,NA,2,1,1,1,1,2,1,0,6,3,2,1,1,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,3,3,2,2,1,0,0,0,0,0,0
15261400113,152,728.898184803912,683.11426939796,665.591702244863,1,0,0,12,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,3,3,2,3,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0
15260920106,152,946.429002528678,869.013854639774,891.776101262241,1,0,0,11,5,4,1,1,1,1,1,1,1,3,3,3,1,1,0,3,1,6,2,3,1,1,1,2,3,2,3,3,3,3,3,2,3,3,1,3,2,3,3,3,2,3,2,3,2,2,3,1,0,0,0,0,0,0
15261670227,152,739.289227960425,748.422701976674,641.190245977511,1,0,0,13,6,6,1,1,1,1,1,1,1,3,2,2,1,1,0,3,0,3,2,3,2,1,1,1,3,3,3,2,2,2,3,3,3,2,2,2,1,3,2,2,2,3,1,2,2,1,2,1,0,0,0,0,0,0
15260840132,152,817.002471806403,730.59628546646,753.317023249181,0,1,0,12,6,6,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,3,2,2,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0
15261250422,152,924.402929010597,810.175991931238,813.446773133039,1,0,1,12,5,6,1,1,NA,1,1,1,1,3,3,3,1,2,0,3,3,6,2,2,1,1,1,1,2,2,2,2,2,3,2,3,3,2,2,3,2,3,3,3,3,1,2,2,2,2,2,1,0,0,0,0,0,0
15260320209,152,660.284870158124,795.952932222907,865.169380489376,0,0,0,12,NA,NA,1,1,1,1,1,1,1,3,2,2,1,1,2,1,0,6,2,3,3,2,1,1,3,3,3,2,3,3,3,3,3,3,2,2,3,2,3,3,3,2,2,2,3,3,3,1,1,1,0,1,0,0
15260810135,152,562.637621852716,824.283531453676,628.433773981081,0,1,1,12,2,2,1,0,1,0,1,0,0,3,1,0,1,2,NA,2,0,3,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,1,3,3,3,3,3,2,1,1,2,2,1,0,0,0,0,0,0
15261740338,152,729.34512063229,759.400762135943,646.65924211913,1,0,0,12,6,6,1,1,NA,1,1,1,1,3,1,2,1,1,2,1,2,5,3,2,3,1,2,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,1,0,0,0,1,0,0
15261410107,152,694.450952545372,819.979720118117,805.021852741926,1,0,1,12,4,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,6,3,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0
15261570132,152,695.410281742729,716.985519714093,690.561387243772,1,0,0,11,3,3,1,1,1,1,1,1,1,3,2,2,1,1,2,3,1,6,3,2,1,1,1,1,2,2,2,2,2,3,2,3,3,2,3,3,2,3,2,2,1,3,2,2,2,2,2,1,0,0,0,0,0,0
15261750332,152,1026.80152421025,863.450270478581,927.950888810507,1,0,0,12,6,6,1,1,1,0,1,1,1,3,3,3,1,1,2,3,1,6,2,2,1,1,1,1,3,1,2,1,2,2,2,3,3,3,2,2,2,2,2,2,3,3,2,3,2,2,2,1,0,0,0,1,0,0
15261480204,152,669.315890989793,723.963949505516,696.076945443166,1,0,0,15,6,6,1,1,1,0,1,1,0,3,1,1,1,1,1,2,1,5,3,2,3,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,2,2,1,3,3,3,3,0,0,0,0,0,0
15240850221,152,798.493676630661,921.2830252568,711.655407960354,0,1,1,12,3,3,1,1,1,1,1,1,1,3,2,2,2,1,1,3,0,6,3,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,1,0,0,0,0,0,0
15261910119,152,858.170757505403,896.636802850535,813.446773133039,1,1,0,12,6,6,1,1,1,0,1,0,1,2,1,1,1,1,0,3,1,5,2,3,2,2,1,2,1,2,2,2,2,3,3,3,2,3,1,3,3,3,3,3,2,3,2,1,3,3,3,1,0,0,0,0,0,0
15260270217,152,729.34512063229,730.59628546646,753.317023249181,0,0,1,12,3,6,1,1,1,1,0,0,1,3,2,0,1,1,0,1,0,5,2,3,NA,1,1,1,3,2,3,2,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,3,2,3,1,0,0,0,0,0,0
15260730109,152,744.839526945012,641.765195530861,782.010244112472,0,1,1,13,3,3,1,1,1,1,0,1,1,3,2,3,1,1,0,3,2,6,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0
15261370102,152,758.772746464551,769.305214794915,826.489401061913,1,0,1,12,3,3,1,1,1,1,1,1,1,3,1,3,2,1,1,3,1,3,3,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0
15261510116,152,711.244424554565,863.450270478581,724.630357094242,1,0,0,13,3,3,1,1,1,0,1,0,0,3,1,2,1,1,1,2,0,2,2,2,1,2,1,1,3,2,3,3,2,2,3,2,2,3,3,2,1,3,2,3,2,2,1,2,2,3,3,1,0,0,0,0,1,0
15261660209,152,809.125587361668,805.359816580475,798.742579493849,1,0,1,11,5,5,1,1,1,0,1,1,1,1,0,1,1,1,1,2,0,6,2,2,2,1,2,1,3,2,3,3,3,3,3,3,2,3,2,2,2,3,3,3,2,2,3,3,3,3,3,1,0,0,0,0,0,0
15261380115,152,736.928548663219,673.866863289994,715.91883067435,1,0,0,12,NA,NA,1,1,0,1,1,1,1,3,2,2,1,2,1,2,0,5,2,2,2,2,1,1,2,3,2,2,2,3,2,3,3,2,2,2,2,3,3,2,2,3,2,1,2,3,2,NA,1,1,0,0,0,1
15261400111,152,739.289227960425,763.331321493914,730.865360950977,1,0,0,12,NA,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,2,4,3,2,2,1,2,3,2,2,2,1,2,2,2,3,2,3,3,2,1,2,2,3,2,3,2,2,2,2,2,1,0,0,0,0,0,0
15261320103,152,658.060683075617,757.601364788394,642.289120208361,1,0,0,15,1,NA,1,1,1,0,1,1,0,3,0,2,1,1,2,1,0,1,3,2,3,1,1,1,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,3,2,3,1,0,0,0,0,0,0
15260090102,152,695.410281742729,568.230086876908,732.506338614645,0,0,0,13,3,3,1,1,1,0,1,1,1,3,1,3,1,1,2,2,0,6,2,1,3,2,2,1,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,1,1,3,NA,3,2,3,3,2,1,1,1,1,0,0
15261700123,152,966.020818864017,972.404916702324,1042.1072331922,1,0,0,12,5,5,1,1,1,0,1,1,1,3,1,1,1,1,1,3,2,5,3,2,2,1,1,1,2,2,2,2,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,2,3,1,0,0,0,0,0,0
15260900105,152,900.243306014754,897.252014371893,913.876239201983,1,0,0,12,5,6,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,6,2,2,3,1,2,1,2,2,2,2,2,3,2,3,3,3,3,2,2,1,2,2,2,2,1,2,2,2,1,1,0,1,0,1,0,0
15260690118,152,774.07309766787,726.518530377495,927.950888810507,0,1,1,13,2,4,1,1,1,0,1,1,1,2,2,2,1,1,0,2,1,4,3,2,2,1,1,1,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,1,0,0,0,0,0,0
15261410110,152,744.839526945012,698.831227300814,749.224327285214,1,0,1,13,3,2,1,1,1,0,0,0,1,2,1,1,1,1,0,0,1,5,2,3,2,1,1,1,2,2,3,3,3,3,3,3,2,3,3,1,2,3,3,2,2,2,2,3,1,2,2,1,1,1,1,1,1,0
15260800120,152,825.863996733009,792.333010542342,732.934290711769,0,1,0,12,2,6,1,1,1,0,0,0,0,1,1,0,1,1,NA,0,0,3,2,3,2,1,1,1,2,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,2,3,2,3,0,0,0,0,0,0
15261240125,152,868.7581507888,869.013854639774,924.026853924325,1,0,1,12,6,6,1,1,1,1,1,1,1,3,2,3,1,1,1,1,2,5,3,2,1,1,1,1,2,1,2,1,2,2,2,3,3,3,3,2,2,2,2,1,1,2,2,2,2,2,1,1,0,0,0,0,0,0
15260760103,152,728.898184803912,741.642854517584,683.03117751169,0,1,0,13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,0,1,0,1
15261390114,152,720.416838815629,754.584712947235,715.91883067435,1,0,1,12,4,6,1,1,1,1,1,1,1,3,2,3,2,2,2,2,2,3,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,2,2,2,3,3,1,0,0,0,0,1,0
15261840107,152,792.492246086554,787.895636127489,684.35538453142,1,1,0,12,2,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,5,2,3,2,1,1,1,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,3,3,2,1,0,0,0,0,0,0
15241140134,152,798.493676630661,834.710937142608,840.774958028732,1,0,0,12,5,5,1,1,NA,1,1,1,NA,3,0,2,2,1,0,3,2,6,2,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,3,2,2,2,2,3,1,0,0,0,0,0,0
15261390140,152,845.490045409845,972.404916702324,802.106017825931,1,0,1,11,1,3,1,1,1,1,1,1,1,3,2,3,1,2,0,3,3,5,3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,1,2,3,2,3,1,0,0,0,0,0,0
15260720113,152,780.661072230014,716.985519714093,623.272877631754,0,1,1,13,3,NA,1,1,1,0,0,1,1,1,1,1,1,1,0,2,1,5,2,2,3,1,1,1,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,0,0,0,0,0,0
15230040319,152,760.733568159889,857.424671279448,833.543125254815,1,0,1,12,5,5,1,1,1,1,1,1,1,3,3,3,2,1,3,3,3,6,3,2,2,1,2,2,2,3,1,1,2,3,2,3,3,3,3,2,1,2,1,2,3,3,1,1,1,3,3,1,0,0,0,0,0,0
15261430106,152,1008.49754121488,829.873710286403,920.501348268822,1,0,0,12,NA,NA,1,1,1,1,0,1,1,2,2,1,1,2,2,0,0,2,2,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,2,3,3,2,1,0,0,0,0,0,0
15261000218,152,946.429002528678,857.424671279448,851.931828079107,1,0,1,12,NA,NA,1,1,1,1,1,1,1,3,3,3,2,1,0,3,2,6,2,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0
15260980111,152,932.503930562214,972.404916702324,1008.11637909858,1,0,1,12,6,6,1,1,1,1,1,1,1,2,1,2,2,1,1,3,3,6,3,3,1,1,1,1,2,1,2,2,2,2,2,3,3,3,1,2,2,2,3,1,3,3,2,2,1,3,3,1,0,0,0,0,1,0
